,verse,terminacion
22,Farafangana gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
23,Farafangana la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
24,Farafangana de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
25,Farafangana la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
26,Farafangana la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
27,Farafangana en la emisión de todos,"[<'to':cV>, <'dos':cVs>]"
28,Farafangana el que debe el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
29,Farafangana que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
30,Farafangana el estado de cumbre,"[<'cum':cvc>, <'bre':ccV>]"
31,Farafangana cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
32,Farafangana en la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
33,Farafangana s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
34,Farafangana es un convenio sobre,"[<'so':sV>, <'bre':ccV>]"
35,Farafangana de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
36,Farafangana medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
37,Farafangana la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
38,Farafangana del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
39,Farafangana la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Farafangana de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
41,Farafangana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
42,Farafangana los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
43,Farafangana para que se poner,"[<'po':cV>, <'ner':cVc>]"
44,Farafangana la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
45,Farafangana albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
46,Farafangana de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
47,Farafangana de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
48,Farafangana las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
49,Farafangana lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
50,Farafangana el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
51,Farafangana de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
52,Farafangana que se pode para,"[<'pa':cV>, <'ra':cV>]"
53,Farafangana un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
54,Farafangana de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
55,Farafangana la forma de casa,"[<'ca':cV>, <'sa':sV>]"
56,Farafangana emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
57,Farafangana de gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
58,Farafangana desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
59,Farafangana casa de la mayor,"[<'ma':cV>, <'yor':cVc>]"
60,Farafangana de las principales,"[<'prin':ccvc>, <'ci':cv>, <'pa':cV>, <'les':cVs>]"
61,Farafangana a mucha marca descual,"[<'des':cVs>, <'cual':cvVc>]"
62,Farafangana del clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
63,Farafangana mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
64,Farafangana el mercado probable,"[<'pro':ccV>, <'ba':cV>, <'ble':ccV>]"
65,Farafangana a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
66,Farafangana y las oficinas,"[<'o':V>, <'fi':cv>, <'ci':cv>, <'nas':cVs>]"
67,Farafangana de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
68,Farafangana de esta incentidumbre,"[<'in':vc>, <'cen':cVc>, <'ti':cv>, <'dum':cvc>, <'bre':ccV>]"
69,Farafangana para estados para,"[<'pa':cV>, <'ra':cV>]"
70,Farafangana de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
71,Farafangana energéticos entre,"[<'en':Vc>, <'tre':ccV>]"
72,Farafangana s son los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
73,Farafangana actual con el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
74,Farafangana se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
75,Farafangana de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
76,Farafangana s registrar como,"[<'co':cV>, <'mo':cV>]"
77,Farafangana clima de modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
78,Farafangana biente de la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
79,Farafangana aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
80,Farafangana compensario que están,"[<'es':Vs>, <'tán':cVc>]"
81,Farafangana que están en el medio,"[<'me':cV>, <'dio':cvV>]"
82,Farafangana de las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
83,Farafangana de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
84,Farafangana la población están,"[<'es':Vs>, <'tán':cVc>]"
85,Farafangana disculpa en la lado,"[<'la':cV>, <'do':cV>]"
86,Farafangana de los medios de este,"[<'es':Vs>, <'te':cV>]"
87,Farafangana n establecida,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'ci':cv>, <'da':cV>]"
88,Farafangana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
89,Farafangana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
90,Farafangana puedo estar la salud,"[<'sa':sV>, <'lud':cvc>]"
91,Farafangana efectos para el amor,"[<'a':V>, <'mor':cVc>]"
92,Farafangana el amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
93,Farafangana de mantenida entre,"[<'en':Vc>, <'tre':ccV>]"
94,Farafangana pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
95,Farafangana mercado que el amor,"[<'a':V>, <'mor':cVc>]"
96,Farafangana que el amor de viento,"[<'vien':cvVc>, <'to':cV>]"
97,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
98,Farafangana de gei no establecer,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cer':cVc>]"
99,Farafangana las países para,"[<'pa':cV>, <'ra':cV>]"
100,Farafangana el impacto de un clima,"[<'cli':ccv>, <'ma':cV>]"
101,Farafangana no pueda despertar,"[<'des':cVs>, <'pe':cV>, <'rtar':ccVc>]"
102,Farafangana de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
103,Farafangana de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
104,Farafangana y las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
105,Farafangana s electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
106,Farafangana de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
107,Farafangana de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
108,Farafangana la en el actual también,"[<'tam':cVc>, <'bién':cvVc>]"
109,Farafangana responsar la salud,"[<'sa':sV>, <'lud':cvc>]"
110,Farafangana de las de recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
111,Farafangana partir del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
112,Farafangana problema del medio,"[<'me':cV>, <'dio':cvV>]"
113,Farafangana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
114,Farafangana la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
115,Farafangana nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
116,Farafangana la precisión para,"[<'pa':cV>, <'ra':cV>]"
117,Farafangana por la emisión de este,"[<'es':Vs>, <'te':cV>]"
118,Farafangana mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
119,Farafangana ción en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
120,Farafangana los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
121,Farafangana continua el distinto,"[<'dis':cvs>, <'tin':cvc>, <'to':cV>]"
122,Farafangana ambiente con la parte,"[<'par':cVc>, <'te':cV>]"
123,Farafangana crecimiento sobre,"[<'so':sV>, <'bre':ccV>]"
124,Farafangana pera de los solor,"[<'so':sV>, <'lor':cVc>]"
125,Farafangana global del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
126,Farafangana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
127,Farafangana la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
128,Farafangana de la cual controlar,"[<'con':cVc>, <'tro':ccV>, <'lar':cVc>]"
129,Farafangana de esta desestudión,"[<'de':cV>, <'ses':sVs>, <'tu':cv>, <'dión':cvVc>]"
130,Farafangana de los pasos así,"[<'a':V>, <'sí':sV>]"
131,Farafangana na los contenidos,"[<'con':cVc>, <'te':cV>, <'ni':cv>, <'dos':cVs>]"
132,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
133,Farafangana por el gas de la esta,"[<'es':Vs>, <'ta':cV>]"
134,Farafangana la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
135,Farafangana el informe del nivel,"[<'ni':cv>, <'vel':cVc>]"
136,Farafangana energía nuclear,"[<'nu':cv>, <'cle':ccV>, <'ar':Vc>]"
137,Farafangana de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
138,Farafangana de esta concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
139,Farafangana la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
140,Farafangana de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
141,Farafangana poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
142,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
143,Farafangana la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
144,Farafangana cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
145,Farafangana del clima este estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
146,Farafangana la segunda parte,"[<'par':cVc>, <'te':cV>]"
147,Farafangana se pueden recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
148,Farafangana el carbono e intensidad,"[<'in':vc>, <'ten':cVc>, <'si':sv>, <'dad':cVc>]"
149,Farafangana menos del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
150,Farafangana de los partes de esta,"[<'es':Vs>, <'ta':cV>]"
151,Farafangana el climático sobre,"[<'so':sV>, <'bre':ccV>]"
152,Farafangana el problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
153,Farafangana tiene una previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
154,Farafangana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
155,Farafangana país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
156,Farafangana s de la encusita,"[<'en':Vc>, <'cu':cv>, <'si':sv>, <'ta':cV>]"
157,Farafangana carbón formativo,"[<'for':cVc>, <'ma':cV>, <'ti':cv>, <'vo':cV>]"
158,Farafangana el marco de los partes,"[<'par':cVc>, <'tes':cVs>]"
159,Farafangana de la que el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
160,Farafangana a la mayor estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
161,Farafangana de los asosicos,"[<'a':V>, <'so':sV>, <'si':sv>, <'cos':cVs>]"
162,Farafangana que pueden reprevar,"[<'re':cV>, <'pre':ccV>, <'var':cVc>]"
163,Farafangana la sociedad para,"[<'pa':cV>, <'ra':cV>]"
164,Farafangana para desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
165,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
166,Farafangana un farzamiento selia,"[<'se':sV>, <'lia':cvV>]"
167,Farafangana sucuento al besoar,"[<'be':cV>, <'so':sV>, <'ar':Vc>]"
168,Farafangana los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
169,Farafangana coriolano para,"[<'pa':cV>, <'ra':cV>]"
170,Farafangana ndo en la actualización,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
171,Farafangana a las actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
172,Farafangana el siglo xx proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
173,Farafangana problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
174,Farafangana con la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
175,Farafangana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
176,Farafangana de los combastibles,"[<'com':cVc>, <'bas':cVs>, <'ti':cv>, <'bles':ccVs>]"
177,Farafangana de la contemplación,"[<'con':cVc>, <'tem':cVc>, <'pla':ccV>, <'ción':cvVc>]"
178,Farafangana mismo pero tanto,"[<'tan':cVc>, <'to':cV>]"
179,Farafangana los países de estos,"[<'es':Vs>, <'tos':cVs>]"
180,Farafangana ción de la expertidad,"[<'ex':Vx>, <'per':cVc>, <'ti':cv>, <'dad':cVc>]"
181,Farafangana el climático sobre,"[<'so':sV>, <'bre':ccV>]"
182,Farafangana clima ecológica,"[<'e':V>, <'co':cV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
183,Farafangana de adaptación entre,"[<'en':Vc>, <'tre':ccV>]"
184,Farafangana amor en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
185,Farafangana en el consumo medio,"[<'me':cV>, <'dio':cvV>]"
186,Farafangana en la atmósfera el tiempo,"[<'tiem':cvVc>, <'po':cV>]"
187,Farafangana estados de los gases,"[<'ga':cV>, <'ses':sVs>]"
188,Farafangana los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
189,Farafangana esta segunda cinco,"[<'cin':cvc>, <'co':cV>]"
190,Farafangana son los menos para,"[<'pa':cV>, <'ra':cV>]"
191,Farafangana sión de la reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
192,Farafangana la cauda del siglo,"[<'si':sv>, <'glo':ccV>]"
193,Farafangana del siglo xxi fillen,"[<'fi':cv>, <'llen':ccVc>]"
194,Farafangana kioto y el nivel,"[<'ni':cv>, <'vel':cVc>]"
195,Farafangana de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
196,Farafangana por la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
197,Farafangana la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
198,Farafangana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
199,Farafangana n contaminacion,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'cion':cvVc>]"
200,Farafangana de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
201,Farafangana s de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
202,Farafangana algo del medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
203,Farafangana do campan previsto,"[<'pre':ccV>, <'vis':cvs>, <'to':cV>]"
204,Farafangana en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
205,Farafangana de las producciones,"[<'pro':ccV>, <'duc':cvc>, <'cio':cvV>, <'nes':cVs>]"
206,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
207,Farafangana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
208,Farafangana de las cantidades,"[<'can':cVc>, <'ti':cv>, <'da':cV>, <'des':cVs>]"
209,Farafangana amor es por directo,"[<'di':cv>, <'rec':cVc>, <'to':cV>]"
210,Farafangana el problema se decir,"[<'de':cV>, <'cir':cvc>]"
211,Farafangana de la tomprenación,"[<'tom':cVc>, <'pre':ccV>, <'na':cV>, <'ción':cvVc>]"
212,Farafangana puede tierra serán,"[<'se':sV>, <'rán':cVc>]"
213,Farafangana tierra serán altas,"[<'al':Vc>, <'tas':cVs>]"
214,Farafangana la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
215,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
216,Farafangana mente ser la capa,"[<'ca':cV>, <'pa':cV>]"
217,Farafangana de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
218,Farafangana de carbono de este,"[<'es':Vs>, <'te':cV>]"
219,Farafangana una esta contamora,"[<'con':cVc>, <'ta':cV>, <'mo':cV>, <'ra':cV>]"
220,Farafangana la energía para,"[<'pa':cV>, <'ra':cV>]"
221,Farafangana cambien el transmision,"[<'trans':ccVcs>, <'mi':cv>, <'sion':svVc>]"
222,Farafangana de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
223,Farafangana cantidades de esta,"[<'es':Vs>, <'ta':cV>]"
224,Farafangana carbono de inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
225,Farafangana inversión de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
226,Farafangana de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
227,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
228,Farafangana de gol en la oriente,"[<'o':V>, <'rien':cvVc>, <'te':cV>]"
229,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
230,Farafangana con el suelo mucho,"[<'muc':cvc>, <'ho':cV>]"
231,Farafangana carbono en la vida,"[<'vi':cv>, <'da':cV>]"
232,Farafangana el seguimiento para,"[<'pa':cV>, <'ra':cV>]"
233,Farafangana enfrento de la capa,"[<'ca':cV>, <'pa':cV>]"
234,Farafangana sistema del siglo,"[<'si':sv>, <'glo':ccV>]"
235,Farafangana y de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
236,Farafangana de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
237,Farafangana impacto de las cubres,"[<'cu':cv>, <'bres':ccVs>]"
238,Farafangana de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
239,Farafangana todo el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
240,Farafangana continua en el carbón,"[<'car':cVc>, <'bón':cVc>]"
241,Farafangana el carbón de las partes,"[<'par':cVc>, <'tes':cVs>]"
242,Farafangana a las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
243,Farafangana un aumento del país,"[<'pa':cV>, <'ís':Vs>]"
244,Farafangana consecuencia de esa,"[<'e':V>, <'sa':sV>]"
245,Farafangana de esa contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
246,Farafangana seribilización,"[<'se':sV>, <'ri':cv>, <'bi':cv>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
247,Farafangana de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
248,Farafangana de carbono estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
249,Farafangana las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
250,Farafangana n las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
251,Farafangana co en la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
252,Farafangana el de los desarrollos,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llos':ccVs>]"
253,Farafangana de carbono es algo,"[<'al':Vc>, <'go':cV>]"
254,Farafangana de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
255,Farafangana en el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
256,Farafangana habla demendiente,"[<'de':cV>, <'men':cVc>, <'dien':cvVc>, <'te':cV>]"
257,Farafangana adiptación de todos,"[<'to':cV>, <'dos':cVs>]"
258,Farafangana con el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
259,Farafangana riente de las amplias,"[<'am':Vc>, <'plias':ccvVs>]"
260,Farafangana de la respitación,"[<'res':cVs>, <'pi':cv>, <'ta':cV>, <'ción':cvVc>]"
261,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
262,Farafangana las compensaciones,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'cio':cvV>, <'nes':cVs>]"
263,Farafangana carbono en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
264,Farafangana la estabilización,"[<'es':Vs>, <'ta':cV>, <'bi':cv>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
265,Farafangana las marcas de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
266,Farafangana el marco del informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
267,Farafangana en partorer estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
268,Farafangana estados entre el carbón,"[<'car':cVc>, <'bón':cVc>]"
269,Farafangana de los inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
270,Farafangana el peligro de precios,"[<'pre':ccV>, <'cios':cvVs>]"
271,Farafangana da de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
272,Farafangana la naturaleza,"[<'na':cV>, <'tu':cv>, <'ra':cV>, <'le':cV>, <'za':cV>]"
273,Farafangana de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
274,Farafangana y la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
275,Farafangana r con concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
276,Farafangana la sociedad para,"[<'pa':cV>, <'ra':cV>]"
277,Farafangana para la presente,"[<'pre':ccV>, <'sen':sVc>, <'te':cV>]"
278,Farafangana la estabilización,"[<'es':Vs>, <'ta':cV>, <'bi':cv>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
279,Farafangana informe de las altas,"[<'al':Vc>, <'tas':cVs>]"
280,Farafangana de las altas de una,"[<'u':v>, <'na':cV>]"
281,Farafangana el algune prevento,"[<'pre':ccV>, <'ven':cVc>, <'to':cV>]"
282,Farafangana co han contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
283,Farafangana peso de sestible,"[<'ses':sVs>, <'ti':cv>, <'ble':ccV>]"
284,Farafangana de nuestro propio amor,"[<'a':V>, <'mor':cVc>]"
285,Farafangana estas contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
286,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
287,Farafangana con el sub estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
288,Farafangana estado de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
289,Farafangana decisión son control,"[<'con':cVc>, <'trol':ccVc>]"
290,Farafangana control de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
291,Farafangana de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
292,Farafangana emisiones de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
