,verse,terminacion
35,Invercargill de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
36,Invercargill los países de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
37,Invercargill los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
38,Invercargill calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
39,Invercargill e medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
40,Invercargill permiten de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
41,Invercargill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Invercargill contribución en la esta,"[<'es':Vs>, <'ta':cV>]"
43,Invercargill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
44,Invercargill los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
45,Invercargill io de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
46,Invercargill timo en la sopirticad,"[<'so':sV>, <'pir':cvc>, <'ti':cv>, <'cad':cVc>]"
47,Invercargill general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
48,Invercargill se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Invercargill umbre al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
50,Invercargill ado de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
51,Invercargill en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
52,Invercargill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Invercargill s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
54,Invercargill n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
55,Invercargill la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
56,Invercargill el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
57,Invercargill ente a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
58,Invercargill de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
59,Invercargill ición de su procisa,"[<'pro':ccV>, <'ci':cv>, <'sa':sV>]"
60,Invercargill por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
61,Invercargill e que se pode para,"[<'pa':cV>, <'ra':cV>]"
62,Invercargill a un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
63,Invercargill de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
64,Invercargill consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
65,Invercargill de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
66,Invercargill se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
67,Invercargill e a mucha marca descual,"[<'des':cVs>, <'cual':cvVc>]"
68,Invercargill para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
69,Invercargill del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
70,Invercargill consideración para,"[<'pa':cV>, <'ra':cV>]"
71,Invercargill inda de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
72,Invercargill cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
73,Invercargill podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
74,Invercargill a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
75,Invercargill las oficinas para,"[<'pa':cV>, <'ra':cV>]"
76,Invercargill bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
77,Invercargill de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
78,Invercargill comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
79,Invercargill por consumidor para,"[<'pa':cV>, <'ra':cV>]"
80,Invercargill siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
81,Invercargill los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
82,Invercargill entarión de las pautas,"[<'pau':cVv>, <'tas':cVs>]"
83,Invercargill las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
84,Invercargill energéticos entre,"[<'en':Vc>, <'tre':ccV>]"
85,Invercargill puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
86,Invercargill concentración del caso,"[<'ca':cV>, <'so':sV>]"
87,Invercargill se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
88,Invercargill así como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
89,Invercargill s de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
90,Invercargill consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
91,Invercargill del clima de modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
92,Invercargill aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
93,Invercargill primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
94,Invercargill calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
95,Invercargill global de la estudida,"[<'es':Vs>, <'tu':cv>, <'di':cv>, <'da':cV>]"
96,Invercargill ientia de la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
97,Invercargill e de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
98,Invercargill la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
99,Invercargill contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
100,Invercargill ente de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
101,Invercargill de las gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
102,Invercargill mente de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
103,Invercargill de la población están,"[<'es':Vs>, <'tán':cVc>]"
104,Invercargill previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
105,Invercargill carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
106,Invercargill problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
107,Invercargill del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
108,Invercargill de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
109,Invercargill ico de los alternos,"[<'al':Vc>, <'ter':cVc>, <'nos':cVs>]"
110,Invercargill los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
111,Invercargill idente en los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
112,Invercargill es puedo estar la salud,"[<'sa':sV>, <'lud':cvc>]"
113,Invercargill ente de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
114,Invercargill el estado por algo,"[<'al':Vc>, <'go':cV>]"
115,Invercargill con el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
116,Invercargill s pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
117,Invercargill el mercado que el amor,"[<'a':V>, <'mor':cVc>]"
118,Invercargill ima de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
119,Invercargill de las países para,"[<'pa':cV>, <'ra':cV>]"
120,Invercargill que el impacto de un clima,"[<'cli':ccv>, <'ma':cV>]"
121,Invercargill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
122,Invercargill producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
123,Invercargill despertar lo que es una,"[<'u':v>, <'na':cV>]"
124,Invercargill a de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
125,Invercargill de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
126,Invercargill cial en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
127,Invercargill del principal responsar,"[<'res':cVs>, <'pon':cVc>, <'sar':sVc>]"
128,Invercargill tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
129,Invercargill e partir del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
130,Invercargill del problema del medio,"[<'me':cV>, <'dio':cvV>]"
131,Invercargill en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
132,Invercargill del nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
133,Invercargill a la precisión para,"[<'pa':cV>, <'ra':cV>]"
134,Invercargill esta de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
135,Invercargill los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
136,Invercargill del pauso medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
137,Invercargill medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
138,Invercargill intencia de agua tantos,"[<'tan':cVc>, <'tos':cVs>]"
139,Invercargill los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
140,Invercargill procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
141,Invercargill los efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
142,Invercargill del mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
143,Invercargill de los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
144,Invercargill o continua el distinto,"[<'dis':cvs>, <'tin':cvc>, <'to':cV>]"
145,Invercargill en crecimiento sobre,"[<'so':sV>, <'bre':ccV>]"
146,Invercargill sobre la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
147,Invercargill gran pera de los solor,"[<'so':sV>, <'lor':cVc>]"
148,Invercargill los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
149,Invercargill calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
150,Invercargill bar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
151,Invercargill de la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
152,Invercargill el amor de la capa,"[<'ca':cV>, <'pa':cV>]"
153,Invercargill interecificación,"[<'in':vc>, <'te':cV>, <'re':cV>, <'ci':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
154,Invercargill cuenta a los paleares,"[<'pa':cV>, <'le':cV>, <'a':V>, <'res':cVs>]"
155,Invercargill de la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
156,Invercargill que el consumo en la mayor,"[<'ma':cV>, <'yor':cVc>]"
157,Invercargill de calar el informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
158,Invercargill el informe del nivel,"[<'ni':cv>, <'vel':cVc>]"
159,Invercargill la energía nuclear,"[<'nu':cv>, <'cle':ccV>, <'ar':Vc>]"
160,Invercargill ivo de la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
161,Invercargill nada ha muy difícil,"[<'di':cv>, <'fí':cV>, <'cil':cvc>]"
162,Invercargill de la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
163,Invercargill e de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
164,Invercargill consecuencia del poder,"[<'po':cV>, <'der':cVc>]"
165,Invercargill del poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
166,Invercargill gei y el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
167,Invercargill de la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
168,Invercargill la cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
169,Invercargill por esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
170,Invercargill de la segunda parte,"[<'par':cVc>, <'te':cV>]"
171,Invercargill ar se pueden recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
172,Invercargill el carbono e intensidad,"[<'in':vc>, <'ten':cVc>, <'si':sv>, <'dad':cVc>]"
173,Invercargill a menos del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
174,Invercargill la cupación al madio,"[<'ma':cV>, <'dio':cvV>]"
175,Invercargill control de los acuerdos,"[<'a':V>, <'cuer':cvVc>, <'dos':cVs>]"
176,Invercargill cantidad de los partes,"[<'par':cVc>, <'tes':cVs>]"
177,Invercargill e el climático sobre,"[<'so':sV>, <'bre':ccV>]"
178,Invercargill ida tando el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
179,Invercargill del país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
180,Invercargill la ciencia de el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
181,Invercargill cara de concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
182,Invercargill el marco de los partes,"[<'par':cVc>, <'tes':cVs>]"
183,Invercargill ivo de las últimas,"[<'úl':Vc>, <'ti':cv>, <'mas':cVs>]"
184,Invercargill vidad para recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
185,Invercargill problema los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
186,Invercargill ra a la mayor estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
187,Invercargill los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
188,Invercargill carbón como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
189,Invercargill contexto de la opinión,"[<'o':V>, <'pi':cv>, <'nión':cvVc>]"
190,Invercargill la opinión en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
191,Invercargill un farzamiento selia,"[<'se':sV>, <'lia':cvV>]"
192,Invercargill selia de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
193,Invercargill un sucuento al besoar,"[<'be':cV>, <'so':sV>, <'ar':Vc>]"
194,Invercargill de los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
195,Invercargill de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
196,Invercargill para los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
197,Invercargill para que el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
198,Invercargill docimiento relación,"[<'re':cV>, <'la':cV>, <'ción':cvVc>]"
199,Invercargill relación de los sueños,"[<'sue':svV>, <'ños':cVs>]"
200,Invercargill los sueños de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
201,Invercargill a a las actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
202,Invercargill el siglo xx proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
203,Invercargill muchas discribes para,"[<'pa':cV>, <'ra':cV>]"
204,Invercargill discribes para menos,"[<'me':cV>, <'nos':cVs>]"
205,Invercargill para menos se decer,"[<'de':cV>, <'cer':cVc>]"
206,Invercargill un problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
207,Invercargill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
208,Invercargill s de la contemplación,"[<'con':cVc>, <'tem':cVc>, <'pla':ccV>, <'ción':cvVc>]"
209,Invercargill del mismo pero tanto,"[<'tan':cVc>, <'to':cV>]"
210,Invercargill icial de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
211,Invercargill de los países de estos,"[<'es':Vs>, <'tos':cVs>]"
212,Invercargill alegar el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
213,Invercargill el clima ecológica,"[<'e':V>, <'co':cV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
214,Invercargill amor en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
215,Invercargill en el consumo medio,"[<'me':cV>, <'dio':cvV>]"
216,Invercargill a en la atmósfera el tiempo,"[<'tiem':cvVc>, <'po':cV>]"
217,Invercargill ición de los consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
218,Invercargill idad de los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
219,Invercargill de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
220,Invercargill e esta segunda cinco,"[<'cin':cvc>, <'co':cV>]"
221,Invercargill e son los menos para,"[<'pa':cV>, <'ra':cV>]"
222,Invercargill contribuir el el caso,"[<'ca':cV>, <'so':sV>]"
223,Invercargill untados en la cauda,"[<'cau':cVv>, <'da':cV>]"
224,Invercargill en la cauda del siglo,"[<'si':sv>, <'glo':ccV>]"
225,Invercargill mundo de la reducción,"[<'re':cV>, <'duc':cvc>, <'ción':cvVc>]"
226,Invercargill la reducción del clima,"[<'cli':ccv>, <'ma':cV>]"
227,Invercargill protecolo de kioto,"[<'kio':cvV>, <'to':cV>]"
228,Invercargill de kioto y el nivel,"[<'ni':cv>, <'vel':cVc>]"
229,Invercargill de la presencia empresa,"[<'em':Vc>, <'pre':ccV>, <'sa':sV>]"
230,Invercargill a de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
231,Invercargill de la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
232,Invercargill de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
233,Invercargill recursos en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
234,Invercargill para la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
235,Invercargill para el algo del medio,"[<'me':cV>, <'dio':cvV>]"
236,Invercargill en este verdadero,"[<'ver':cVc>, <'da':cV>, <'de':cV>, <'ro':cV>]"
237,Invercargill particular las partes,"[<'par':cVc>, <'tes':cVs>]"
238,Invercargill partes de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
239,Invercargill campan previsto puede,"[<'pue':cvV>, <'de':cV>]"
240,Invercargill gracia de las empresas,"[<'em':Vc>, <'pre':ccV>, <'sas':sVs>]"
241,Invercargill idad de los contextos,"[<'con':cVc>, <'tex':cVx>, <'tos':cVs>]"
242,Invercargill de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
243,Invercargill s de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
244,Invercargill de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
245,Invercargill los tres estas posibles,"[<'po':cV>, <'si':sv>, <'bles':ccVs>]"
246,Invercargill de la luz al estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
247,Invercargill ha sido en el periodo,"[<'pe':cV>, <'rio':cvV>, <'do':cV>]"
248,Invercargill de el problema se decir,"[<'de':cV>, <'cir':cvc>]"
249,Invercargill de de la tomprenación,"[<'tom':cVc>, <'pre':ccV>, <'na':cV>, <'ción':cvVc>]"
250,Invercargill a puede tierra serán,"[<'se':sV>, <'rán':cVc>]"
251,Invercargill medidas de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
252,Invercargill carbono están continuar,"[<'con':cVc>, <'ti':cv>, <'nuar':cvVc>]"
253,Invercargill ura y el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
254,Invercargill capa que me de mi esta,"[<'es':Vs>, <'ta':cV>]"
255,Invercargill s de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
256,Invercargill carbono de este interse,"[<'in':vc>, <'ter':cVc>, <'se':sV>]"
257,Invercargill carbón de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
258,Invercargill ra una esta contamora,"[<'con':cVc>, <'ta':cV>, <'mo':cV>, <'ra':cV>]"
259,Invercargill s en la demorica,"[<'de':cV>, <'mo':cV>, <'ri':cv>, <'ca':cV>]"
260,Invercargill de la energía para,"[<'pa':cV>, <'ra':cV>]"
261,Invercargill contror diencia a ausentiada,"[<'au':Vv>, <'sen':sVc>, <'tia':cvV>, <'da':cV>]"
262,Invercargill en aumento del nivel,"[<'ni':cv>, <'vel':cVc>]"
263,Invercargill los s en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
264,Invercargill que el problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
265,Invercargill los cambien el transmision,"[<'trans':ccVcs>, <'mi':cv>, <'sion':svVc>]"
266,Invercargill urar de los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
267,Invercargill e carbono de inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
268,Invercargill de inversión de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
269,Invercargill de la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
270,Invercargill ica de las informes,"[<'in':vc>, <'for':cVc>, <'mes':cVs>]"
271,Invercargill carbono en los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
272,Invercargill carbono es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
273,Invercargill del carbono en la vida,"[<'vi':cv>, <'da':cV>]"
274,Invercargill de la demperatura,"[<'dem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
275,Invercargill iones de la contempia,"[<'con':cVc>, <'tem':cVc>, <'pia':cvV>]"
276,Invercargill el sistema del siglo,"[<'si':sv>, <'glo':ccV>]"
277,Invercargill ente para la muerte,"[<'muer':cvVc>, <'te':cV>]"
278,Invercargill de la energía solar,"[<'so':sV>, <'lar':cVc>]"
279,Invercargill la esta tu seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
280,Invercargill informe de los partes,"[<'par':cVc>, <'tes':cVs>]"
281,Invercargill los partes de las partes,"[<'par':cVc>, <'tes':cVs>]"
282,Invercargill precisa en la actualidad,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'dad':cVc>]"
283,Invercargill de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
284,Invercargill de las caracidades,"[<'ca':cV>, <'ra':cV>, <'ci':cv>, <'da':cV>, <'des':cVs>]"
285,Invercargill o impacto de las cubres,"[<'cu':cv>, <'bres':ccVs>]"
286,Invercargill en todo el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
287,Invercargill contentrar el convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
288,Invercargill sociológico el sector,"[<'sec':sVc>, <'tor':cVc>]"
289,Invercargill a un aumento del país,"[<'pa':cV>, <'ís':Vs>]"
290,Invercargill de consecuencia de esa,"[<'e':V>, <'sa':sV>]"
291,Invercargill la seribilización,"[<'se':sV>, <'ri':cv>, <'bi':cv>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
292,Invercargill y el problema el medio,"[<'me':cV>, <'dio':cvV>]"
293,Invercargill de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
