,verse,terminacion
36,Bunbury de los periodos de calor,"[<'ca':cV>, <'lor':cVc>]"
37,Bunbury de calor de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
38,Bunbury la tierra por un consenso,"[<'con':cVc>, <'sen':sVc>, <'so':sV>]"
39,Bunbury contribución en la esta alla,"[<'a':V>, <'lla':ccV>]"
40,Bunbury salia del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Bunbury que los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
42,Bunbury la aperación de la centra,"[<'cen':cVc>, <'tra':ccV>]"
43,Bunbury pertinente con la reda,"[<'re':cV>, <'da':cV>]"
44,Bunbury la reda de la cantidad,"[<'can':cVc>, <'ti':cv>, <'dad':cVc>]"
45,Bunbury de la cantidad de tiempo,"[<'tiem':cvVc>, <'po':cV>]"
46,Bunbury los procesos de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
47,Bunbury el amor con los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
48,Bunbury e se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Bunbury amor para que se poner,"[<'po':cV>, <'ner':cVc>]"
50,Bunbury el consumo de un recurso,"[<'re':cV>, <'cur':cvc>, <'so':sV>]"
51,Bunbury de la oriente climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
52,Bunbury la temperatura medio,"[<'me':cV>, <'dio':cvV>]"
53,Bunbury medio albiente con su fecha,"[<'fec':cVc>, <'ha':cV>]"
54,Bunbury los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
55,Bunbury por el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
56,Bunbury escala de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
57,Bunbury la forma de casa informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
58,Bunbury el consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
59,Bunbury r para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
60,Bunbury se podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
61,Bunbury y las oficinas para,"[<'pa':cV>, <'ra':cV>]"
62,Bunbury marcha de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
63,Bunbury la mayoría del control,"[<'con':cVc>, <'trol':ccVc>]"
64,Bunbury con bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
65,Bunbury o de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
66,Bunbury los comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
67,Bunbury a por consumidor para,"[<'pa':cV>, <'ra':cV>]"
68,Bunbury el siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
69,Bunbury de las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
70,Bunbury utica de la pertida,"[<'per':cVc>, <'ti':cv>, <'da':cV>]"
71,Bunbury la pertida de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
72,Bunbury decientes energéticos,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'cos':cVs>]"
73,Bunbury se puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
74,Bunbury ser concentración del caso,"[<'ca':cV>, <'so':sV>]"
75,Bunbury de la tierra en contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
76,Bunbury el estema de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
77,Bunbury consumo con el estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
78,Bunbury concentración de los medios,"[<'me':cV>, <'dios':cvVs>]"
79,Bunbury la manor aliminación,"[<'a':V>, <'li':cv>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
80,Bunbury que se hace la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
81,Bunbury disponibles contribuyen,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'yen':cVc>]"
82,Bunbury el aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
83,Bunbury a primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
84,Bunbury que están en el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
85,Bunbury lización de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
86,Bunbury proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
87,Bunbury e la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
88,Bunbury y contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
89,Bunbury la actividad de las gases,"[<'ga':cV>, <'ses':sVs>]"
90,Bunbury sociedad de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
91,Bunbury ista disculpa en la lado,"[<'la':cV>, <'do':cV>]"
92,Bunbury ró el mismo de los asuntos,"[<'a':V>, <'sun':svc>, <'tos':cVs>]"
93,Bunbury la previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
94,Bunbury de carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
95,Bunbury el problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
96,Bunbury e del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
97,Bunbury gas de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
98,Bunbury de los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
99,Bunbury parte de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
100,Bunbury las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
101,Bunbury los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
102,Bunbury para el amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
103,Bunbury cantidad de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
104,Bunbury el calentamiento medio,"[<'me':cV>, <'dio':cvV>]"
105,Bunbury dida de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
106,Bunbury forma de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
107,Bunbury contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
108,Bunbury de esta curstión de los años,"[<'a':V>, <'ños':cVs>]"
109,Bunbury mos de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
110,Bunbury del producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
111,Bunbury ento de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
112,Bunbury biológica la cual parte,"[<'par':cVc>, <'te':cV>]"
113,Bunbury e al problema entre el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
114,Bunbury los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
115,Bunbury concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
116,Bunbury del proyecto internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
117,Bunbury ustible de los extramos,"[<'ex':Vx>, <'tra':ccV>, <'mos':cVs>]"
118,Bunbury reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
119,Bunbury un tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
120,Bunbury menida muy retropolé,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'lé':cV>]"
121,Bunbury ha encreto de los distintos,"[<'dis':cvs>, <'tin':cvc>, <'tos':cVs>]"
122,Bunbury de los civilizaciones,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
123,Bunbury de los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
124,Bunbury n medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
125,Bunbury de los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
126,Bunbury los procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
127,Bunbury países temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
128,Bunbury desarrollo y la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
129,Bunbury icionar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
130,Bunbury contribución del mar soda,"[<'so':sV>, <'da':cV>]"
131,Bunbury en la actividad del nivel,"[<'ni':cv>, <'vel':cVc>]"
132,Bunbury medio ambiente con la parte,"[<'par':cVc>, <'te':cV>]"
133,Bunbury de los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
134,Bunbury el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
135,Bunbury disminución con el sector,"[<'sec':sVc>, <'tor':cVc>]"
136,Bunbury la fuerte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
137,Bunbury la cual controlar el amor,"[<'a':V>, <'mor':cVc>]"
138,Bunbury estos de esta desestudión,"[<'de':cV>, <'ses':sVs>, <'tu':cv>, <'dión':cvVc>]"
139,Bunbury las partes de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
140,Bunbury lo que es algo de la mayor,"[<'ma':cV>, <'yor':cVc>]"
141,Bunbury carbón de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
142,Bunbury es que el consumo en la mayor,"[<'ma':cV>, <'yor':cVc>]"
143,Bunbury consecuencia energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
144,Bunbury países de los pationes,"[<'pa':cV>, <'tio':cvV>, <'nes':cVs>]"
145,Bunbury la estrategia de los pales,"[<'pa':cV>, <'les':cVs>]"
146,Bunbury la cantidad de las pasia,"[<'pa':cV>, <'sia':svV>]"
147,Bunbury la sociedad de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
148,Bunbury enticio en la comparación,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'ción':cvVc>]"
149,Bunbury carbono de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
150,Bunbury de gei y el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
151,Bunbury de la cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
152,Bunbury en el carbono e intensidad,"[<'in':vc>, <'ten':cVc>, <'si':sv>, <'dad':cVc>]"
153,Bunbury de la cupación al madio,"[<'ma':cV>, <'dio':cvV>]"
154,Bunbury a control de los acuerdos,"[<'a':V>, <'cuer':cvVc>, <'dos':cVs>]"
155,Bunbury n cantidad de los partes,"[<'par':cVc>, <'tes':cVs>]"
156,Bunbury tando el problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
157,Bunbury la concentración del país,"[<'pa':cV>, <'ís':Vs>]"
158,Bunbury de la ciencia de el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
159,Bunbury de los productos del punto,"[<'pun':cvc>, <'to':cV>]"
160,Bunbury por el marco de los partes,"[<'par':cVc>, <'tes':cVs>]"
161,Bunbury de las últimas décadas,"[<'dé':cV>, <'ca':cV>, <'das':cVs>]"
162,Bunbury décadas en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
163,Bunbury el carbón como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
164,Bunbury medioambiental que pueden,"[<'pue':cvV>, <'den':cVc>]"
165,Bunbury calentamiento del marco,"[<'mar':cVc>, <'co':cV>]"
166,Bunbury un sumo de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
167,Bunbury sociedad para compesar,"[<'com':cVc>, <'pe':cV>, <'sar':sVc>]"
168,Bunbury compesar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
169,Bunbury contidad de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
170,Bunbury un contexto de la opinión,"[<'o':V>, <'pi':cv>, <'nión':cvVc>]"
171,Bunbury de la opinión en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
172,Bunbury de carbono en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
173,Bunbury en un farzamiento selia,"[<'se':sV>, <'lia':cvV>]"
174,Bunbury sucuento al besoar medio,"[<'me':cV>, <'dio':cvV>]"
175,Bunbury intervales de los años,"[<'a':V>, <'ños':cVs>]"
176,Bunbury los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
177,Bunbury el docimiento relación,"[<'re':cV>, <'la':cV>, <'ción':cvVc>]"
178,Bunbury de los sueños de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
179,Bunbury por el siglo xx proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
180,Bunbury fundo de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
181,Bunbury nivel del mar de permitir,"[<'pe':cV>, <'rmi':ccv>, <'tir':cvc>]"
182,Bunbury ente de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
183,Bunbury la marta de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
184,Bunbury los crecimientos previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
185,Bunbury la sociedad sobre el siglo,"[<'si':sv>, <'glo':ccV>]"
186,Bunbury n amor en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
187,Bunbury los consumo de la vida,"[<'vi':cv>, <'da':cV>]"
188,Bunbury los estados de los gases,"[<'ga':cV>, <'ses':sVs>]"
189,Bunbury el caso de la cuplición,"[<'cu':cv>, <'pli':ccv>, <'ción':cvVc>]"
190,Bunbury partes de la terrenasión,"[<'te':cV>, <'rre':ccV>, <'na':cV>, <'sión':svVc>]"
191,Bunbury el mundo de la reducción,"[<'re':cV>, <'duc':cvc>, <'ción':cvVc>]"
192,Bunbury de la reducción del clima,"[<'cli':ccv>, <'ma':cV>]"
193,Bunbury ntra el nuevo siglo de la esta,"[<'es':Vs>, <'ta':cV>]"
194,Bunbury el protecolo de kioto,"[<'kio':cvV>, <'to':cV>]"
195,Bunbury a de la presencia empresa,"[<'em':Vc>, <'pre':ccV>, <'sa':sV>]"
196,Bunbury en recursos en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
197,Bunbury a un cierto en el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
198,Bunbury a para la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
199,Bunbury los supuestos para el algo,"[<'al':Vc>, <'go':cV>]"
200,Bunbury que esta ver su distribución,"[<'dis':cvs>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
201,Bunbury las partes de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
202,Bunbury do campan previsto puede,"[<'pue':cvV>, <'de':cV>]"
203,Bunbury de ser pasados se deben,"[<'de':cV>, <'ben':cVc>]"
204,Bunbury ente en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
205,Bunbury y de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
206,Bunbury además pero variable,"[<'va':cV>, <'ria':cvV>, <'ble':ccV>]"
207,Bunbury ficación de los tres estas,"[<'es':Vs>, <'tas':cVs>]"
208,Bunbury de los tres estas posibles,"[<'po':cV>, <'si':sv>, <'bles':ccVs>]"
209,Bunbury la segunda concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
210,Bunbury climático es un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
211,Bunbury a de la luz al estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
212,Bunbury se ha sido en el periodo,"[<'pe':cV>, <'rio':cvV>, <'do':cV>]"
213,Bunbury la salud la de la corta,"[<'cor':cVc>, <'ta':cV>]"
214,Bunbury calentamiento de ciencia,"[<'cien':cvVc>, <'cia':cvV>]"
215,Bunbury cos siguientes en el sector,"[<'sec':sVc>, <'tor':cVc>]"
216,Bunbury puede tierra serán altas,"[<'al':Vc>, <'tas':cVs>]"
217,Bunbury medidas de carbono están,"[<'es':Vs>, <'tán':cVc>]"
218,Bunbury de carbono están continuar,"[<'con':cVc>, <'ti':cv>, <'nuar':cvVc>]"
219,Bunbury la capa que me de mi esta,"[<'es':Vs>, <'ta':cV>]"
220,Bunbury de carbono de este interse,"[<'in':vc>, <'ter':cVc>, <'se':sV>]"
221,Bunbury que la forma internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
222,Bunbury forma internacional de esta,"[<'es':Vs>, <'ta':cV>]"
223,Bunbury el carbón de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
224,Bunbury los países de los medios,"[<'me':cV>, <'dios':cvVs>]"
225,Bunbury los s en la demorica,"[<'de':cV>, <'mo':cV>, <'ri':cv>, <'ca':cV>]"
226,Bunbury la energía para anterior,"[<'an':Vc>, <'te':cV>, <'rior':cvVc>]"
227,Bunbury de los s en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
228,Bunbury de los políticos medios,"[<'me':cV>, <'dios':cvVs>]"
229,Bunbury muy probable que el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
230,Bunbury cambien el transmision como,"[<'co':cV>, <'mo':cV>]"
231,Bunbury desarrollar la actualidad,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'dad':cVc>]"
232,Bunbury de carbono en los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
233,Bunbury de carbono es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
234,Bunbury ente de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
235,Bunbury posible en el seguimiento,"[<'se':sV>, <'gui':cvv>, <'mien':cvVc>, <'to':cV>]"
236,Bunbury en el seguimiento para,"[<'pa':cV>, <'ra':cV>]"
237,Bunbury el enfrento de la capa,"[<'ca':cV>, <'pa':cV>]"
238,Bunbury amor y de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
239,Bunbury y de la energía solar,"[<'so':sV>, <'lar':cVc>]"
240,Bunbury de la esta tu seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
241,Bunbury de los partes de las partes,"[<'par':cVc>, <'tes':cVs>]"
242,Bunbury ra precisa en la actualidad,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'dad':cVc>]"
243,Bunbury cimportar un forzamiento,"[<'for':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
244,Bunbury ia de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
245,Bunbury rando de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
246,Bunbury a contentrar el convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
247,Bunbury erte a las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
248,Bunbury estados en la despersión,"[<'des':cVs>, <'per':cVc>, <'sión':svVc>]"
249,Bunbury proyecto de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
250,Bunbury carbono a la interesidad,"[<'in':vc>, <'te':cV>, <'re':cV>, <'si':sv>, <'dad':cVc>]"
251,Bunbury presentar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
252,Bunbury concentración del posible,"[<'po':cV>, <'si':sv>, <'ble':ccV>]"
253,Bunbury en el marco del sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
254,Bunbury el consumo en los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
255,Bunbury el problema el medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
256,Bunbury la energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
257,Bunbury ación de carbono estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
258,Bunbury la emisión en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
259,Bunbury controlar la definición,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ción':cvVc>]"
260,Bunbury el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
261,Bunbury ididad de los palabres,"[<'pa':cV>, <'la':cV>, <'bres':ccVs>]"
262,Bunbury ia son casa en el segundo,"[<'se':sV>, <'gun':cvc>, <'do':cV>]"
263,Bunbury demendiente de adiptación,"[<'a':V>, <'dip':cvc>, <'ta':cV>, <'ción':cvVc>]"
264,Bunbury los países de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
265,Bunbury los países de co contral,"[<'con':cVc>, <'tral':ccVc>]"
266,Bunbury de las palionas de forma,"[<'for':cVc>, <'ma':cV>]"
267,Bunbury del proyecto internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
268,Bunbury el nivel añoblemente,"[<'a':V>, <'ño':cV>, <'ble':ccV>, <'men':cVc>, <'te':cV>]"
269,Bunbury en la emperatura para,"[<'pa':cV>, <'ra':cV>]"
270,Bunbury istencia de la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
271,Bunbury de la estrategia del orden,"[<'or':Vc>, <'den':cVc>]"
272,Bunbury el mercado por el marco,"[<'mar':cVc>, <'co':cV>]"
273,Bunbury por el marco del informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
274,Bunbury de en la mayor energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
275,Bunbury considerado en partorer,"[<'pa':cV>, <'rto':ccV>, <'rer':cVc>]"
276,Bunbury ante de los inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
277,Bunbury y el peligro de precios,"[<'pre':ccV>, <'cios':cvVs>]"
278,Bunbury de los pales de producto,"[<'pro':ccV>, <'duc':cvc>, <'to':cV>]"
279,Bunbury proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
280,Bunbury los países me favores,"[<'fa':cV>, <'vo':cV>, <'res':cVs>]"
281,Bunbury los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
282,Bunbury y la energía nacional,"[<'na':cV>, <'cio':cvV>, <'nal':cVc>]"
283,Bunbury la capacidad de decir,"[<'de':cV>, <'cir':cvc>]"
284,Bunbury de decir el objetivo,"[<'ob':Vc>, <'je':cV>, <'ti':cv>, <'vo':cV>]"
285,Bunbury las actividades para,"[<'pa':cV>, <'ra':cV>]"
286,Bunbury de la sociedad como alta,"[<'al':Vc>, <'ta':cV>]"
287,Bunbury el precio de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
288,Bunbury a calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
289,Bunbury n el algune prevento,"[<'pre':ccV>, <'ven':cVc>, <'to':cV>]"
290,Bunbury prevento de los segundos,"[<'se':sV>, <'gun':cvc>, <'dos':cVs>]"
