,verse,terminacion
84,Mindelo las emisiones del nivel,"[<'ni':cv>, <'vel':cVc>]"
85,Mindelo los efectos para el amor,"[<'a':V>, <'mor':cVc>]"
86,Mindelo para el amor de la función,"[<'fun':cvc>, <'ción':cvVc>]"
87,Mindelo cantidad de mantenida,"[<'man':cVc>, <'te':cV>, <'ni':cv>, <'da':cV>]"
88,Mindelo dida de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
89,Mindelo forma de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
90,Mindelo contentación de energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
91,Mindelo energía por el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
92,Mindelo de esta curstión de los años,"[<'a':V>, <'ños':cVs>]"
93,Mindelo mos de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
94,Mindelo del producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
95,Mindelo biológica la cual parte,"[<'par':cVc>, <'te':cV>]"
96,Mindelo estado de las cancidades,"[<'can':cVc>, <'ci':cv>, <'da':cV>, <'des':cVs>]"
97,Mindelo electricidad y el poner,"[<'po':cV>, <'ner':cVc>]"
98,Mindelo el poner en la comparación,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'ción':cvVc>]"
99,Mindelo los medios de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
100,Mindelo concentración del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
101,Mindelo del proyecto internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
102,Mindelo en los retroposos de capaz,"[<'ca':cV>, <'paz':cVc>]"
103,Mindelo reducida del principal,"[<'prin':ccvc>, <'ci':cv>, <'pal':cVc>]"
104,Mindelo menida muy retropolé,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'lé':cV>]"
105,Mindelo ha encreto de los distintos,"[<'dis':cvs>, <'tin':cvc>, <'tos':cVs>]"
106,Mindelo de los civilizaciones,"[<'ci':cv>, <'vi':cv>, <'li':cv>, <'za':cV>, <'cio':cvV>, <'nes':cVs>]"
107,Mindelo de los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
108,Mindelo al medio ambiente en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
109,Mindelo n medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
110,Mindelo en el carbón y consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
111,Mindelo en un modelo en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
112,Mindelo al banco de la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
113,Mindelo el mercado de las persigues,"[<'per':cVc>, <'si':sv>, <'gues':cvVs>]"
114,Mindelo agua tantos de los modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
115,Mindelo de los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
116,Mindelo los procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
117,Mindelo países temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
118,Mindelo desarrollo y la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
119,Mindelo contribución del mar soda,"[<'so':sV>, <'da':cV>]"
120,Mindelo en el consumo en la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
121,Mindelo el distinto de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
122,Mindelo medio ambiente con la parte,"[<'par':cVc>, <'te':cV>]"
123,Mindelo de los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
124,Mindelo disminución con el sector,"[<'sec':sVc>, <'tor':cVc>]"
125,Mindelo internacional del convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
126,Mindelo a la demanda del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
127,Mindelo la fuerte de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
128,Mindelo la cual controlar el amor,"[<'a':V>, <'mor':cVc>]"
129,Mindelo las partes de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
130,Mindelo el convenio sobre el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
131,Mindelo lo que es algo de la mayor,"[<'ma':cV>, <'yor':cVc>]"
132,Mindelo carbón de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
133,Mindelo consecuencia energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
134,Mindelo países de los pationes,"[<'pa':cV>, <'tio':cvV>, <'nes':cVs>]"
135,Mindelo la estrategia de los pales,"[<'pa':cV>, <'les':cVs>]"
136,Mindelo la cantidad de las pasia,"[<'pa':cV>, <'sia':svV>]"
137,Mindelo la sociedad de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
138,Mindelo carbono de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
139,Mindelo de gei y el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
140,Mindelo de la cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
141,Mindelo de la cupación al madio,"[<'ma':cV>, <'dio':cvV>]"
142,Mindelo n cantidad de los partes,"[<'par':cVc>, <'tes':cVs>]"
143,Mindelo tando el problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
144,Mindelo la concentración del país,"[<'pa':cV>, <'ís':Vs>]"
145,Mindelo es alguno de los sectores,"[<'sec':sVc>, <'to':cV>, <'res':cVs>]"
146,Mindelo de la ciencia de el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
147,Mindelo de los productos del punto,"[<'pun':cvc>, <'to':cV>]"
148,Mindelo por el marco de los partes,"[<'par':cVc>, <'tes':cVs>]"
149,Mindelo de las últimas décadas,"[<'dé':cV>, <'ca':cV>, <'das':cVs>]"
150,Mindelo décadas en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
151,Mindelo medioambiental que pueden,"[<'pue':cvV>, <'den':cVc>]"
152,Mindelo calentamiento del marco,"[<'mar':cVc>, <'co':cV>]"
153,Mindelo sociedad para compesar,"[<'com':cVc>, <'pe':cV>, <'sar':sVc>]"
154,Mindelo compesar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
155,Mindelo contidad de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
156,Mindelo de la opinión en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
157,Mindelo de carbono en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
158,Mindelo sucuento al besoar medio,"[<'me':cV>, <'dio':cvV>]"
159,Mindelo el climático en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
160,Mindelo los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
161,Mindelo de los sueños de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
162,Mindelo en la actualización del clima,"[<'cli':ccv>, <'ma':cV>]"
163,Mindelo por el siglo xx proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
164,Mindelo fundo de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
165,Mindelo nivel del mar de permitir,"[<'pe':cV>, <'rmi':ccv>, <'tir':cvc>]"
166,Mindelo la marta de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
167,Mindelo incertidumbre en la matura,"[<'ma':cV>, <'tu':cv>, <'ra':cV>]"
168,Mindelo los crecimientos previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
169,Mindelo la sociedad sobre el siglo,"[<'si':sv>, <'glo':ccV>]"
170,Mindelo n amor en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
171,Mindelo amor en el consumo medio,"[<'me':cV>, <'dio':cvV>]"
172,Mindelo en el consumo medio albental,"[<'a':V>, <'lben':ccVc>, <'tal':cVc>]"
173,Mindelo los consumo de la vida,"[<'vi':cv>, <'da':cV>]"
174,Mindelo los estados de los gases,"[<'ga':cV>, <'ses':sVs>]"
175,Mindelo partes de la terrenasión,"[<'te':cV>, <'rre':ccV>, <'na':cV>, <'sión':svVc>]"
176,Mindelo de la reducción del clima,"[<'cli':ccv>, <'ma':cV>]"
177,Mindelo ntra el nuevo siglo de la esta,"[<'es':Vs>, <'ta':cV>]"
178,Mindelo a los países en la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
179,Mindelo en el consenso del aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
180,Mindelo los supuestos para el algo,"[<'al':Vc>, <'go':cV>]"
181,Mindelo que esta ver su distribución,"[<'dis':cvs>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
182,Mindelo las partes de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
183,Mindelo do campan previsto puede,"[<'pue':cvV>, <'de':cV>]"
184,Mindelo en el reino en los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
185,Mindelo de ser pasados se deben,"[<'de':cV>, <'ben':cVc>]"
186,Mindelo un medida de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
187,Mindelo y de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
188,Mindelo ficación de los tres estas,"[<'es':Vs>, <'tas':cVs>]"
189,Mindelo de los tres estas posibles,"[<'po':cV>, <'si':sv>, <'bles':ccVs>]"
190,Mindelo la segunda concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
191,Mindelo climático es un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
192,Mindelo un problema de compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
193,Mindelo se ha sido en el periodo,"[<'pe':cV>, <'rio':cvV>, <'do':cV>]"
194,Mindelo la salud la de la corta,"[<'cor':cVc>, <'ta':cV>]"
195,Mindelo calentamiento de ciencia,"[<'cien':cvVc>, <'cia':cvV>]"
196,Mindelo cos siguientes en el sector,"[<'sec':sVc>, <'tor':cVc>]"
197,Mindelo puede tierra serán altas,"[<'al':Vc>, <'tas':cVs>]"
198,Mindelo medidas de carbono están,"[<'es':Vs>, <'tán':cVc>]"
199,Mindelo de carbono están continuar,"[<'con':cVc>, <'ti':cv>, <'nuar':cvVc>]"
200,Mindelo la capa que me de mi esta,"[<'es':Vs>, <'ta':cV>]"
201,Mindelo de carbono de este interse,"[<'in':vc>, <'ter':cVc>, <'se':sV>]"
202,Mindelo que la forma internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
203,Mindelo forma internacional de esta,"[<'es':Vs>, <'ta':cV>]"
204,Mindelo los países de los medios,"[<'me':cV>, <'dios':cvVs>]"
205,Mindelo los s en la demorica,"[<'de':cV>, <'mo':cV>, <'ri':cv>, <'ca':cV>]"
206,Mindelo la energía para anterior,"[<'an':Vc>, <'te':cV>, <'rior':cvVc>]"
207,Mindelo de los s en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
208,Mindelo de los políticos medios,"[<'me':cV>, <'dios':cvVs>]"
209,Mindelo muy probable que el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
210,Mindelo cambien el transmision como,"[<'co':cV>, <'mo':cV>]"
211,Mindelo desarrollar la actualidad,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'dad':cVc>]"
212,Mindelo de carbono en los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
213,Mindelo de carbono es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
214,Mindelo estableción de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
215,Mindelo posible en el seguimiento,"[<'se':sV>, <'gui':cvv>, <'mien':cvVc>, <'to':cV>]"
216,Mindelo internacional el enfrento,"[<'en':Vc>, <'fren':ccVc>, <'to':cV>]"
217,Mindelo y de la energía solar,"[<'so':sV>, <'lar':cVc>]"
218,Mindelo de la esta tu seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
219,Mindelo de los partes de las partes,"[<'par':cVc>, <'tes':cVs>]"
220,Mindelo ra precisa en la actualidad,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'dad':cVc>]"
221,Mindelo cimportar un forzamiento,"[<'for':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
222,Mindelo un forzamiento reducido,"[<'re':cV>, <'du':cv>, <'ci':cv>, <'do':cV>]"
223,Mindelo rando de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
224,Mindelo evolución de los hidrogos,"[<'hi':cv>, <'dro':ccV>, <'gos':cVs>]"
225,Mindelo proyecto de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
226,Mindelo actividad del clima en la esta,"[<'es':Vs>, <'ta':cV>]"
227,Mindelo carbono a la interesidad,"[<'in':vc>, <'te':cV>, <'re':cV>, <'si':sv>, <'dad':cVc>]"
228,Mindelo presentar la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
229,Mindelo concentración del posible,"[<'po':cV>, <'si':sv>, <'ble':ccV>]"
230,Mindelo la energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
231,Mindelo la emisión en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
232,Mindelo controlar la definición,"[<'de':cV>, <'fi':cv>, <'ni':cv>, <'ción':cvVc>]"
233,Mindelo demendiente de adiptación,"[<'a':V>, <'dip':cvc>, <'ta':cV>, <'ción':cvVc>]"
234,Mindelo los países de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
235,Mindelo los países de co contral,"[<'con':cVc>, <'tral':ccVc>]"
236,Mindelo emisiones de co que es amor,"[<'a':V>, <'mor':cVc>]"
237,Mindelo de las palionas de forma,"[<'for':cVc>, <'ma':cV>]"
238,Mindelo del proyecto internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
239,Mindelo de la estrategia del orden,"[<'or':Vc>, <'den':cVc>]"
240,Mindelo por el marco del informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
241,Mindelo de en la mayor energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
242,Mindelo en la mayor energía esta,"[<'es':Vs>, <'ta':cV>]"
243,Mindelo considerado en partorer,"[<'pa':cV>, <'rto':ccV>, <'rer':cVc>]"
244,Mindelo a la demanda de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
245,Mindelo en el menos de la mitura,"[<'mi':cv>, <'tu':cv>, <'ra':cV>]"
246,Mindelo y el peligro de precios,"[<'pre':ccV>, <'cios':cvVs>]"
247,Mindelo de los pales de producto,"[<'pro':ccV>, <'duc':cvc>, <'to':cV>]"
248,Mindelo el proyecto de antiar el carbón,"[<'car':cVc>, <'bón':cVc>]"
249,Mindelo proceso de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
250,Mindelo los países me favores,"[<'fa':cV>, <'vo':cV>, <'res':cVs>]"
251,Mindelo istorta en la era que el paleo,"[<'pa':cV>, <'le':cV>, <'o':V>]"
252,Mindelo los combustibles fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
253,Mindelo y la energía nacional,"[<'na':cV>, <'cio':cvV>, <'nal':cVc>]"
254,Mindelo la capacidad de decir,"[<'de':cV>, <'cir':cvc>]"
255,Mindelo de decir el objetivo,"[<'ob':Vc>, <'je':cV>, <'ti':cv>, <'vo':cV>]"
256,Mindelo las actividades para,"[<'pa':cV>, <'ra':cV>]"
257,Mindelo de la sociedad como alta,"[<'al':Vc>, <'ta':cV>]"
258,Mindelo informe de las altas de una,"[<'u':v>, <'na':cV>]"
259,Mindelo n el algune prevento,"[<'pre':ccV>, <'ven':cVc>, <'to':cV>]"
260,Mindelo prevento de los segundos,"[<'se':sV>, <'gun':cvc>, <'dos':cVs>]"
261,Mindelo de los segundos estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
262,Mindelo amor de hacer o a mi cara,"[<'ca':cV>, <'ra':cV>]"
263,Mindelo en la cantidad de las partes,"[<'par':cVc>, <'tes':cVs>]"
264,Mindelo de las cubres del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
265,Mindelo la estructura energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
266,Mindelo el parece de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
267,Mindelo la interesista de nuestro,"[<'nues':cvVs>, <'tro':ccV>]"
268,Mindelo el sub estado de la tierra,"[<'tie':cvV>, <'rra':ccV>]"
269,Mindelo de los modelos de estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
270,Mindelo las emisiones de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
271,Mindelo los estados del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
272,Mindelo problema de los décadas,"[<'dé':cV>, <'ca':cV>, <'das':cVs>]"
273,Mindelo a los s en la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
274,Mindelo del clima de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
275,Mindelo medidas de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
276,Mindelo los países por el marco,"[<'mar':cVc>, <'co':cV>]"
277,Mindelo consumo de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
278,Mindelo n la presente argumental,"[<'ar':Vc>, <'gu':cv>, <'men':cVc>, <'tal':cVc>]"
279,Mindelo argumental de las procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
280,Mindelo carbono y el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
281,Mindelo de las precipitaciones,"[<'pre':ccV>, <'ci':cv>, <'pi':cv>, <'ta':cV>, <'cio':cvV>, <'nes':cVs>]"
282,Mindelo del siglo xx que la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
283,Mindelo contribución de la industria,"[<'in':vc>, <'dus':cvs>, <'tria':ccvV>]"
284,Mindelo de la industria disponible,"[<'dis':cvs>, <'po':cV>, <'ni':cv>, <'ble':ccV>]"
285,Mindelo de la energía y una,"[<'u':v>, <'na':cV>]"
286,Mindelo los cubris de la medida,"[<'me':cV>, <'di':cv>, <'da':cV>]"
287,Mindelo partes de la que el estreto,"[<'es':Vs>, <'tre':ccV>, <'to':cV>]"
288,Mindelo la que el estreto así como,"[<'co':cV>, <'mo':cV>]"
289,Mindelo de los contaminaciones,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'cio':cvV>, <'nes':cVs>]"
