,verse,terminacion
92,Puerto del Carmen de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
93,Puerto del Carmen ente en la recisión,"[<'re':cV>, <'ci':cv>, <'sión':svVc>]"
94,Puerto del Carmen puedo estar la salud,"[<'sa':sV>, <'lud':cvc>]"
95,Puerto del Carmen estado por algo,"[<'al':Vc>, <'go':cV>]"
96,Puerto del Carmen de mantenida entre,"[<'en':Vc>, <'tre':ccV>]"
97,Puerto del Carmen pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
98,Puerto del Carmen mercado que el amor,"[<'a':V>, <'mor':cVc>]"
99,Puerto del Carmen que el amor de viento,"[<'vien':cvVc>, <'to':cV>]"
100,Puerto del Carmen de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
101,Puerto del Carmen de gei no establecer,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cer':cVc>]"
102,Puerto del Carmen o consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
103,Puerto del Carmen las países para,"[<'pa':cV>, <'ra':cV>]"
104,Puerto del Carmen en la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
105,Puerto del Carmen no pueda despertar,"[<'des':cVs>, <'pe':cV>, <'rtar':ccVc>]"
106,Puerto del Carmen o que los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
107,Puerto del Carmen de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
108,Puerto del Carmen en la compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
109,Puerto del Carmen de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
110,Puerto del Carmen y las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
111,Puerto del Carmen or de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
112,Puerto del Carmen en la superficie,"[<'su':sv>, <'per':cVc>, <'fi':cv>, <'cie':cvV>]"
113,Puerto del Carmen s electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
114,Puerto del Carmen e ante la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
115,Puerto del Carmen a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
116,Puerto del Carmen de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
117,Puerto del Carmen en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
118,Puerto del Carmen de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
119,Puerto del Carmen ión de carbono algo,"[<'al':Vc>, <'go':cV>]"
120,Puerto del Carmen la en el actual también,"[<'tam':cVc>, <'bién':cvVc>]"
121,Puerto del Carmen responsar la salud,"[<'sa':sV>, <'lud':cvc>]"
122,Puerto del Carmen un tiempo la mayor,"[<'ma':cV>, <'yor':cVc>]"
123,Puerto del Carmen de las de recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
124,Puerto del Carmen partir del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
125,Puerto del Carmen problema del medio,"[<'me':cV>, <'dio':cvV>]"
126,Puerto del Carmen de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
127,Puerto del Carmen la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
128,Puerto del Carmen nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
129,Puerto del Carmen la precisión para,"[<'pa':cV>, <'ra':cV>]"
130,Puerto del Carmen en el control global,"[<'glo':ccV>, <'bal':cVc>]"
131,Puerto del Carmen por la emisión de este,"[<'es':Vs>, <'te':cV>]"
132,Puerto del Carmen a de compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
133,Puerto del Carmen efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
134,Puerto del Carmen el albedo es la alta,"[<'al':Vc>, <'ta':cV>]"
135,Puerto del Carmen mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
136,Puerto del Carmen ción en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
137,Puerto del Carmen los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
138,Puerto del Carmen continua el distinto,"[<'dis':cvs>, <'tin':cvc>, <'to':cV>]"
139,Puerto del Carmen crecimiento sobre,"[<'so':sV>, <'bre':ccV>]"
140,Puerto del Carmen identificación,"[<'i':v>, <'den':cVc>, <'ti':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
141,Puerto del Carmen pera de los solor,"[<'so':sV>, <'lor':cVc>]"
142,Puerto del Carmen el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
143,Puerto del Carmen global del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
144,Puerto del Carmen el mundo en el besta,"[<'bes':cVs>, <'ta':cV>]"
145,Puerto del Carmen ecto a la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
146,Puerto del Carmen de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
147,Puerto del Carmen la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
148,Puerto del Carmen de la cual controlar,"[<'con':cVc>, <'tro':ccV>, <'lar':cVc>]"
149,Puerto del Carmen amor de la capa,"[<'ca':cV>, <'pa':cV>]"
150,Puerto del Carmen de esta desestudión,"[<'de':cV>, <'ses':sVs>, <'tu':cv>, <'dión':cvVc>]"
151,Puerto del Carmen de los pasos así,"[<'a':V>, <'sí':sV>]"
152,Puerto del Carmen na los contenidos,"[<'con':cVc>, <'te':cV>, <'ni':cv>, <'dos':cVs>]"
153,Puerto del Carmen el segundo mundial,"[<'mun':cvc>, <'dial':cvVc>]"
154,Puerto del Carmen de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
155,Puerto del Carmen por el gas de la esta,"[<'es':Vs>, <'ta':cV>]"
156,Puerto del Carmen la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
157,Puerto del Carmen incertidamente,"[<'in':vc>, <'cer':cVc>, <'ti':cv>, <'da':cV>, <'men':cVc>, <'te':cV>]"
158,Puerto del Carmen de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
159,Puerto del Carmen de esta concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
160,Puerto del Carmen la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
161,Puerto del Carmen ier la deficienta,"[<'de':cV>, <'fi':cv>, <'cien':cvVc>, <'ta':cV>]"
162,Puerto del Carmen de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
163,Puerto del Carmen poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
164,Puerto del Carmen de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
165,Puerto del Carmen la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
166,Puerto del Carmen cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
167,Puerto del Carmen del clima este estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
168,Puerto del Carmen a de la primera,"[<'pri':ccv>, <'me':cV>, <'ra':cV>]"
169,Puerto del Carmen esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
170,Puerto del Carmen la segunda parte,"[<'par':cVc>, <'te':cV>]"
171,Puerto del Carmen el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
172,Puerto del Carmen se pueden recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
173,Puerto del Carmen menos del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
174,Puerto del Carmen de los partes de esta,"[<'es':Vs>, <'ta':cV>]"
175,Puerto del Carmen a me aler con tanto,"[<'tan':cVc>, <'to':cV>]"
176,Puerto del Carmen ar a la cabeza,"[<'ca':cV>, <'be':cV>, <'za':cV>]"
177,Puerto del Carmen tiene una previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
178,Puerto del Carmen de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
179,Puerto del Carmen país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
180,Puerto del Carmen s de la encusita,"[<'en':Vc>, <'cu':cv>, <'si':sv>, <'ta':cV>]"
181,Puerto del Carmen carbón formativo,"[<'for':cVc>, <'ma':cV>, <'ti':cv>, <'vo':cV>]"
182,Puerto del Carmen de la que el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
183,Puerto del Carmen estados de salud,"[<'sa':sV>, <'lud':cvc>]"
184,Puerto del Carmen de los asosicos,"[<'a':V>, <'so':sV>, <'si':sv>, <'cos':cVs>]"
185,Puerto del Carmen que pueden reprevar,"[<'re':cV>, <'pre':ccV>, <'var':cVc>]"
186,Puerto del Carmen el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
187,Puerto del Carmen la sociedad para,"[<'pa':cV>, <'ra':cV>]"
188,Puerto del Carmen para desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
189,Puerto del Carmen de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
190,Puerto del Carmen en un farzamiento,"[<'far':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
191,Puerto del Carmen sucuento al besoar,"[<'be':cV>, <'so':sV>, <'ar':Vc>]"
192,Puerto del Carmen los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
193,Puerto del Carmen coriolano para,"[<'pa':cV>, <'ra':cV>]"
194,Puerto del Carmen ndo en la actualización,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
195,Puerto del Carmen problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
196,Puerto del Carmen con la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
197,Puerto del Carmen de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
198,Puerto del Carmen de los combastibles,"[<'com':cVc>, <'bas':cVs>, <'ti':cv>, <'bles':ccVs>]"
199,Puerto del Carmen de la contemplación,"[<'con':cVc>, <'tem':cVc>, <'pla':ccV>, <'ción':cvVc>]"
200,Puerto del Carmen mismo pero tanto,"[<'tan':cVc>, <'to':cV>]"
201,Puerto del Carmen los países de estos,"[<'es':Vs>, <'tos':cVs>]"
202,Puerto del Carmen en los crecimientos,"[<'cre':ccV>, <'ci':cv>, <'mien':cvVc>, <'tos':cVs>]"
203,Puerto del Carmen al el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
204,Puerto del Carmen ción de la expertidad,"[<'ex':Vx>, <'per':cVc>, <'ti':cv>, <'dad':cVc>]"
205,Puerto del Carmen en el climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
206,Puerto del Carmen a de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
207,Puerto del Carmen clima ecológica,"[<'e':V>, <'co':cV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
208,Puerto del Carmen de adaptación entre,"[<'en':Vc>, <'tre':ccV>]"
209,Puerto del Carmen los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
210,Puerto del Carmen son los menos para,"[<'pa':cV>, <'ra':cV>]"
211,Puerto del Carmen sión de la reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
212,Puerto del Carmen la cauda del siglo,"[<'si':sv>, <'glo':ccV>]"
213,Puerto del Carmen del siglo xxi fillen,"[<'fi':cv>, <'llen':ccVc>]"
214,Puerto del Carmen kioto y el nivel,"[<'ni':cv>, <'vel':cVc>]"
215,Puerto del Carmen a de la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
216,Puerto del Carmen de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
217,Puerto del Carmen e la mayor parte,"[<'par':cVc>, <'te':cV>]"
218,Puerto del Carmen a de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
219,Puerto del Carmen por la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
220,Puerto del Carmen la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
221,Puerto del Carmen de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
222,Puerto del Carmen n contaminacion,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'cion':cvVc>]"
223,Puerto del Carmen de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
224,Puerto del Carmen s de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
225,Puerto del Carmen el algo del medio,"[<'me':cV>, <'dio':cvV>]"
226,Puerto del Carmen este verdadero,"[<'ver':cVc>, <'da':cV>, <'de':cV>, <'ro':cV>]"
227,Puerto del Carmen do campan previsto,"[<'pre':ccV>, <'vis':cvs>, <'to':cV>]"
228,Puerto del Carmen a de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
229,Puerto del Carmen a como un proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
230,Puerto del Carmen en el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
231,Puerto del Carmen de las producciones,"[<'pro':ccV>, <'duc':cvc>, <'cio':cvV>, <'nes':cVs>]"
232,Puerto del Carmen de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
233,Puerto del Carmen de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
234,Puerto del Carmen de las cantidades,"[<'can':cVc>, <'ti':cv>, <'da':cV>, <'des':cVs>]"
235,Puerto del Carmen de la tomprenación,"[<'tom':cVc>, <'pre':ccV>, <'na':cV>, <'ción':cvVc>]"
236,Puerto del Carmen puede tierra serán,"[<'se':sV>, <'rán':cVc>]"
237,Puerto del Carmen tierra serán altas,"[<'al':Vc>, <'tas':cVs>]"
238,Puerto del Carmen la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
239,Puerto del Carmen de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
240,Puerto del Carmen mente ser la capa,"[<'ca':cV>, <'pa':cV>]"
241,Puerto del Carmen de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
242,Puerto del Carmen de carbono de este,"[<'es':Vs>, <'te':cV>]"
243,Puerto del Carmen la energía para,"[<'pa':cV>, <'ra':cV>]"
244,Puerto del Carmen aumento del nivel,"[<'ni':cv>, <'vel':cVc>]"
245,Puerto del Carmen cambien el transmision,"[<'trans':ccVcs>, <'mi':cv>, <'sion':svVc>]"
246,Puerto del Carmen el transmision como,"[<'co':cV>, <'mo':cV>]"
247,Puerto del Carmen de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
248,Puerto del Carmen cantidades de esta,"[<'es':Vs>, <'ta':cV>]"
249,Puerto del Carmen carbono de inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
250,Puerto del Carmen de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
251,Puerto del Carmen de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
252,Puerto del Carmen de gol en la oriente,"[<'o':V>, <'rien':cvVc>, <'te':cV>]"
253,Puerto del Carmen de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
254,Puerto del Carmen con el suelo mucho,"[<'muc':cvc>, <'ho':cV>]"
255,Puerto del Carmen carbono en la vida,"[<'vi':cv>, <'da':cV>]"
256,Puerto del Carmen en el seguimiento,"[<'se':sV>, <'gui':cvv>, <'mien':cvVc>, <'to':cV>]"
257,Puerto del Carmen en la simulación,"[<'si':sv>, <'mu':cv>, <'la':cV>, <'ción':cvVc>]"
258,Puerto del Carmen sistema del siglo,"[<'si':sv>, <'glo':ccV>]"
259,Puerto del Carmen y de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
260,Puerto del Carmen de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
261,Puerto del Carmen de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
262,Puerto del Carmen todo el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
263,Puerto del Carmen continua en el carbón,"[<'car':cVc>, <'bón':cVc>]"
264,Puerto del Carmen consecuencia de esa,"[<'e':V>, <'sa':sV>]"
265,Puerto del Carmen de esa contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
