,verse,terminacion
105,Palmerston North no pueda despertar,"[<'des':cVs>, <'pe':cV>, <'rtar':ccVc>]"
106,Palmerston North o que los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
107,Palmerston North de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
108,Palmerston North en la compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
109,Palmerston North de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
110,Palmerston North y las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
111,Palmerston North or de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
112,Palmerston North en la superficie,"[<'su':sv>, <'per':cVc>, <'fi':cv>, <'cie':cvV>]"
113,Palmerston North s electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
114,Palmerston North e ante la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
115,Palmerston North a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
116,Palmerston North de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
117,Palmerston North en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
118,Palmerston North de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
119,Palmerston North ión de carbono algo,"[<'al':Vc>, <'go':cV>]"
120,Palmerston North la en el actual también,"[<'tam':cVc>, <'bién':cvVc>]"
121,Palmerston North responsar la salud,"[<'sa':sV>, <'lud':cvc>]"
122,Palmerston North un tiempo la mayor,"[<'ma':cV>, <'yor':cVc>]"
123,Palmerston North de las de recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
124,Palmerston North partir del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
125,Palmerston North problema del medio,"[<'me':cV>, <'dio':cvV>]"
126,Palmerston North de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
127,Palmerston North la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
128,Palmerston North nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
129,Palmerston North la precisión para,"[<'pa':cV>, <'ra':cV>]"
130,Palmerston North en el control global,"[<'glo':ccV>, <'bal':cVc>]"
131,Palmerston North por la emisión de este,"[<'es':Vs>, <'te':cV>]"
132,Palmerston North a de compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
133,Palmerston North efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
134,Palmerston North el albedo es la alta,"[<'al':Vc>, <'ta':cV>]"
135,Palmerston North mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
136,Palmerston North ción en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
137,Palmerston North los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
138,Palmerston North continua el distinto,"[<'dis':cvs>, <'tin':cvc>, <'to':cV>]"
139,Palmerston North crecimiento sobre,"[<'so':sV>, <'bre':ccV>]"
140,Palmerston North identificación,"[<'i':v>, <'den':cVc>, <'ti':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
141,Palmerston North pera de los solor,"[<'so':sV>, <'lor':cVc>]"
142,Palmerston North el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
143,Palmerston North global del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
144,Palmerston North el mundo en el besta,"[<'bes':cVs>, <'ta':cV>]"
145,Palmerston North ecto a la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
146,Palmerston North de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
147,Palmerston North la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
148,Palmerston North de la cual controlar,"[<'con':cVc>, <'tro':ccV>, <'lar':cVc>]"
149,Palmerston North amor de la capa,"[<'ca':cV>, <'pa':cV>]"
150,Palmerston North de esta desestudión,"[<'de':cV>, <'ses':sVs>, <'tu':cv>, <'dión':cvVc>]"
151,Palmerston North de los pasos así,"[<'a':V>, <'sí':sV>]"
152,Palmerston North na los contenidos,"[<'con':cVc>, <'te':cV>, <'ni':cv>, <'dos':cVs>]"
153,Palmerston North el segundo mundial,"[<'mun':cvc>, <'dial':cvVc>]"
154,Palmerston North de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
155,Palmerston North por el gas de la esta,"[<'es':Vs>, <'ta':cV>]"
156,Palmerston North la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
157,Palmerston North incertidamente,"[<'in':vc>, <'cer':cVc>, <'ti':cv>, <'da':cV>, <'men':cVc>, <'te':cV>]"
158,Palmerston North de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
159,Palmerston North de esta concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
160,Palmerston North la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
161,Palmerston North ier la deficienta,"[<'de':cV>, <'fi':cv>, <'cien':cvVc>, <'ta':cV>]"
162,Palmerston North de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
163,Palmerston North poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
164,Palmerston North de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
165,Palmerston North la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
166,Palmerston North cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
167,Palmerston North del clima este estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
168,Palmerston North a de la primera,"[<'pri':ccv>, <'me':cV>, <'ra':cV>]"
169,Palmerston North esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
170,Palmerston North la segunda parte,"[<'par':cVc>, <'te':cV>]"
171,Palmerston North el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
172,Palmerston North se pueden recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
173,Palmerston North menos del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
174,Palmerston North de los partes de esta,"[<'es':Vs>, <'ta':cV>]"
175,Palmerston North a me aler con tanto,"[<'tan':cVc>, <'to':cV>]"
176,Palmerston North ar a la cabeza,"[<'ca':cV>, <'be':cV>, <'za':cV>]"
177,Palmerston North tiene una previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
178,Palmerston North de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
179,Palmerston North país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
180,Palmerston North s de la encusita,"[<'en':Vc>, <'cu':cv>, <'si':sv>, <'ta':cV>]"
181,Palmerston North carbón formativo,"[<'for':cVc>, <'ma':cV>, <'ti':cv>, <'vo':cV>]"
182,Palmerston North de la que el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
183,Palmerston North estados de salud,"[<'sa':sV>, <'lud':cvc>]"
184,Palmerston North de los asosicos,"[<'a':V>, <'so':sV>, <'si':sv>, <'cos':cVs>]"
185,Palmerston North que pueden reprevar,"[<'re':cV>, <'pre':ccV>, <'var':cVc>]"
186,Palmerston North el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
187,Palmerston North la sociedad para,"[<'pa':cV>, <'ra':cV>]"
188,Palmerston North para desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
189,Palmerston North de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
190,Palmerston North en un farzamiento,"[<'far':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
191,Palmerston North sucuento al besoar,"[<'be':cV>, <'so':sV>, <'ar':Vc>]"
192,Palmerston North los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
193,Palmerston North coriolano para,"[<'pa':cV>, <'ra':cV>]"
194,Palmerston North ndo en la actualización,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
195,Palmerston North problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
196,Palmerston North con la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
197,Palmerston North de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
198,Palmerston North de los combastibles,"[<'com':cVc>, <'bas':cVs>, <'ti':cv>, <'bles':ccVs>]"
199,Palmerston North de la contemplación,"[<'con':cVc>, <'tem':cVc>, <'pla':ccV>, <'ción':cvVc>]"
200,Palmerston North mismo pero tanto,"[<'tan':cVc>, <'to':cV>]"
201,Palmerston North los países de estos,"[<'es':Vs>, <'tos':cVs>]"
202,Palmerston North en los crecimientos,"[<'cre':ccV>, <'ci':cv>, <'mien':cvVc>, <'tos':cVs>]"
203,Palmerston North al el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
204,Palmerston North ción de la expertidad,"[<'ex':Vx>, <'per':cVc>, <'ti':cv>, <'dad':cVc>]"
205,Palmerston North en el climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
206,Palmerston North a de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
207,Palmerston North clima ecológica,"[<'e':V>, <'co':cV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
208,Palmerston North de adaptación entre,"[<'en':Vc>, <'tre':ccV>]"
209,Palmerston North los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
210,Palmerston North son los menos para,"[<'pa':cV>, <'ra':cV>]"
211,Palmerston North sión de la reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
212,Palmerston North la cauda del siglo,"[<'si':sv>, <'glo':ccV>]"
213,Palmerston North del siglo xxi fillen,"[<'fi':cv>, <'llen':ccVc>]"
214,Palmerston North kioto y el nivel,"[<'ni':cv>, <'vel':cVc>]"
215,Palmerston North a de la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
216,Palmerston North de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
217,Palmerston North e la mayor parte,"[<'par':cVc>, <'te':cV>]"
218,Palmerston North a de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
219,Palmerston North por la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
220,Palmerston North la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
221,Palmerston North de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
222,Palmerston North n contaminacion,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'cion':cvVc>]"
223,Palmerston North de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
224,Palmerston North s de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
225,Palmerston North el algo del medio,"[<'me':cV>, <'dio':cvV>]"
226,Palmerston North este verdadero,"[<'ver':cVc>, <'da':cV>, <'de':cV>, <'ro':cV>]"
227,Palmerston North do campan previsto,"[<'pre':ccV>, <'vis':cvs>, <'to':cV>]"
228,Palmerston North a de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
229,Palmerston North a como un proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
230,Palmerston North en el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
231,Palmerston North de las producciones,"[<'pro':ccV>, <'duc':cvc>, <'cio':cvV>, <'nes':cVs>]"
232,Palmerston North de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
233,Palmerston North de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
234,Palmerston North de las cantidades,"[<'can':cVc>, <'ti':cv>, <'da':cV>, <'des':cVs>]"
235,Palmerston North de la tomprenación,"[<'tom':cVc>, <'pre':ccV>, <'na':cV>, <'ción':cvVc>]"
236,Palmerston North puede tierra serán,"[<'se':sV>, <'rán':cVc>]"
237,Palmerston North tierra serán altas,"[<'al':Vc>, <'tas':cVs>]"
238,Palmerston North la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
239,Palmerston North de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
240,Palmerston North mente ser la capa,"[<'ca':cV>, <'pa':cV>]"
241,Palmerston North de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
242,Palmerston North de carbono de este,"[<'es':Vs>, <'te':cV>]"
243,Palmerston North la energía para,"[<'pa':cV>, <'ra':cV>]"
244,Palmerston North aumento del nivel,"[<'ni':cv>, <'vel':cVc>]"
245,Palmerston North cambien el transmision,"[<'trans':ccVcs>, <'mi':cv>, <'sion':svVc>]"
246,Palmerston North el transmision como,"[<'co':cV>, <'mo':cV>]"
247,Palmerston North de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
248,Palmerston North cantidades de esta,"[<'es':Vs>, <'ta':cV>]"
249,Palmerston North carbono de inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
250,Palmerston North de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
251,Palmerston North de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
252,Palmerston North de gol en la oriente,"[<'o':V>, <'rien':cvVc>, <'te':cV>]"
253,Palmerston North de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
254,Palmerston North con el suelo mucho,"[<'muc':cvc>, <'ho':cV>]"
255,Palmerston North carbono en la vida,"[<'vi':cv>, <'da':cV>]"
256,Palmerston North en el seguimiento,"[<'se':sV>, <'gui':cvv>, <'mien':cvVc>, <'to':cV>]"
257,Palmerston North en la simulación,"[<'si':sv>, <'mu':cv>, <'la':cV>, <'ción':cvVc>]"
258,Palmerston North sistema del siglo,"[<'si':sv>, <'glo':ccV>]"
259,Palmerston North y de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
260,Palmerston North de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
261,Palmerston North de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
262,Palmerston North todo el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
263,Palmerston North continua en el carbón,"[<'car':cVc>, <'bón':cVc>]"
264,Palmerston North consecuencia de esa,"[<'e':V>, <'sa':sV>]"
265,Palmerston North de esa contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
266,Palmerston North seribilización,"[<'se':sV>, <'ri':cv>, <'bi':cv>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
267,Palmerston North de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
268,Palmerston North el problema el medio,"[<'me':cV>, <'dio':cvV>]"
269,Palmerston North ación de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
270,Palmerston North de carbono estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
271,Palmerston North a contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
272,Palmerston North las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
273,Palmerston North n las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
274,Palmerston North co en la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
275,Palmerston North de carbono es algo,"[<'al':Vc>, <'go':cV>]"
276,Palmerston North de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
277,Palmerston North habla demendiente,"[<'de':cV>, <'men':cVc>, <'dien':cvVc>, <'te':cV>]"
278,Palmerston North con el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
279,Palmerston North riente de las amplias,"[<'am':Vc>, <'plias':ccvVs>]"
280,Palmerston North de la respitación,"[<'res':cVs>, <'pi':cv>, <'ta':cV>, <'ción':cvVc>]"
