,verse,terminacion
22,Gold Coast nubes del proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
23,Gold Coast de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
24,Gold Coast para diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
25,Gold Coast el mercado pero,"[<'pe':cV>, <'ro':cV>]"
26,Gold Coast gustos de la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
27,Gold Coast la emisión de emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
28,Gold Coast al de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
29,Gold Coast de algunos países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
30,Gold Coast la nueva alta al nivel,"[<'ni':cv>, <'vel':cVc>]"
31,Gold Coast la inercia de efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
32,Gold Coast a través de enfrentir,"[<'en':Vc>, <'fren':ccVc>, <'tir':cvc>]"
33,Gold Coast que hay que se viere,"[<'vie':cvV>, <'re':cV>]"
34,Gold Coast ente se desalian,"[<'de':cV>, <'sa':sV>, <'lian':cvVc>]"
35,Gold Coast cumbre de la ommera,"[<'om':Vc>, <'me':cV>, <'ra':cV>]"
36,Gold Coast s es un convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
37,Gold Coast de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
38,Gold Coast medidas permiten,"[<'per':cVc>, <'mi':cv>, <'ten':cVc>]"
39,Gold Coast la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
40,Gold Coast del calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
41,Gold Coast la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
42,Gold Coast es a la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
43,Gold Coast de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
44,Gold Coast de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
45,Gold Coast al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
46,Gold Coast los actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
47,Gold Coast para que se poner,"[<'po':cV>, <'ner':cVc>]"
48,Gold Coast la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
49,Gold Coast de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
50,Gold Coast de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
51,Gold Coast las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
52,Gold Coast lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
53,Gold Coast a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
54,Gold Coast entre la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
55,Gold Coast de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
56,Gold Coast que se pode para,"[<'pa':cV>, <'ra':cV>]"
57,Gold Coast de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
58,Gold Coast la forma de casa,"[<'ca':cV>, <'sa':sV>]"
59,Gold Coast de gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
60,Gold Coast desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
61,Gold Coast casa de la mayor,"[<'ma':cV>, <'yor':cVc>]"
62,Gold Coast en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
63,Gold Coast de las principales,"[<'prin':ccvc>, <'ci':cv>, <'pa':cV>, <'les':cVs>]"
64,Gold Coast del clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
65,Gold Coast mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
66,Gold Coast y las oficinas,"[<'o':V>, <'fi':cv>, <'ci':cv>, <'nas':cVs>]"
67,Gold Coast de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
68,Gold Coast de esta incentidumbre,"[<'in':vc>, <'cen':cVc>, <'ti':cv>, <'dum':cvc>, <'bre':ccV>]"
69,Gold Coast a por consumidor,"[<'con':cVc>, <'su':sv>, <'mi':cv>, <'dor':cVc>]"
70,Gold Coast para estados para,"[<'pa':cV>, <'ra':cV>]"
71,Gold Coast de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
72,Gold Coast s son los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
73,Gold Coast se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
74,Gold Coast de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
75,Gold Coast al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
76,Gold Coast s registrar como,"[<'co':cV>, <'mo':cV>]"
77,Gold Coast interior del clima,"[<'cli':ccv>, <'ma':cV>]"
78,Gold Coast clima de modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
79,Gold Coast biente de la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
80,Gold Coast compensario que están,"[<'es':Vs>, <'tán':cVc>]"
81,Gold Coast que están en el medio,"[<'me':cV>, <'dio':cvV>]"
82,Gold Coast a la converioncia,"[<'con':cVc>, <'ve':cV>, <'rion':cvVc>, <'cia':cvV>]"
83,Gold Coast de las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
84,Gold Coast e en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
85,Gold Coast de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
86,Gold Coast o de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
87,Gold Coast la población están,"[<'es':Vs>, <'tán':cVc>]"
88,Gold Coast disculpa en la lado,"[<'la':cV>, <'do':cV>]"
89,Gold Coast de los medios de este,"[<'es':Vs>, <'te':cV>]"
90,Gold Coast n establecida,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'ci':cv>, <'da':cV>]"
91,Gold Coast de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
92,Gold Coast de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
93,Gold Coast ente en la recisión,"[<'re':cV>, <'ci':cv>, <'sión':svVc>]"
94,Gold Coast puedo estar la salud,"[<'sa':sV>, <'lud':cvc>]"
95,Gold Coast estado por algo,"[<'al':Vc>, <'go':cV>]"
96,Gold Coast de mantenida entre,"[<'en':Vc>, <'tre':ccV>]"
97,Gold Coast pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
98,Gold Coast mercado que el amor,"[<'a':V>, <'mor':cVc>]"
99,Gold Coast que el amor de viento,"[<'vien':cvVc>, <'to':cV>]"
100,Gold Coast de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
101,Gold Coast de gei no establecer,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cer':cVc>]"
102,Gold Coast o consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
103,Gold Coast las países para,"[<'pa':cV>, <'ra':cV>]"
104,Gold Coast en la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
105,Gold Coast no pueda despertar,"[<'des':cVs>, <'pe':cV>, <'rtar':ccVc>]"
106,Gold Coast o que los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
107,Gold Coast de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
108,Gold Coast en la compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
109,Gold Coast de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
110,Gold Coast y las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
111,Gold Coast or de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
112,Gold Coast en la superficie,"[<'su':sv>, <'per':cVc>, <'fi':cv>, <'cie':cvV>]"
113,Gold Coast s electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
114,Gold Coast e ante la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
115,Gold Coast a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
116,Gold Coast de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
117,Gold Coast en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
118,Gold Coast de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
119,Gold Coast ión de carbono algo,"[<'al':Vc>, <'go':cV>]"
120,Gold Coast la en el actual también,"[<'tam':cVc>, <'bién':cvVc>]"
121,Gold Coast responsar la salud,"[<'sa':sV>, <'lud':cvc>]"
122,Gold Coast un tiempo la mayor,"[<'ma':cV>, <'yor':cVc>]"
123,Gold Coast de las de recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
124,Gold Coast partir del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
125,Gold Coast problema del medio,"[<'me':cV>, <'dio':cvV>]"
126,Gold Coast de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
127,Gold Coast la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
128,Gold Coast nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
129,Gold Coast la precisión para,"[<'pa':cV>, <'ra':cV>]"
130,Gold Coast en el control global,"[<'glo':ccV>, <'bal':cVc>]"
131,Gold Coast por la emisión de este,"[<'es':Vs>, <'te':cV>]"
132,Gold Coast a de compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
133,Gold Coast efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
134,Gold Coast el albedo es la alta,"[<'al':Vc>, <'ta':cV>]"
135,Gold Coast mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
136,Gold Coast ción en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
137,Gold Coast los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
138,Gold Coast continua el distinto,"[<'dis':cvs>, <'tin':cvc>, <'to':cV>]"
139,Gold Coast crecimiento sobre,"[<'so':sV>, <'bre':ccV>]"
140,Gold Coast identificación,"[<'i':v>, <'den':cVc>, <'ti':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
141,Gold Coast pera de los solor,"[<'so':sV>, <'lor':cVc>]"
142,Gold Coast el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
143,Gold Coast global del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
144,Gold Coast el mundo en el besta,"[<'bes':cVs>, <'ta':cV>]"
145,Gold Coast ecto a la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
146,Gold Coast de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
147,Gold Coast la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
148,Gold Coast de la cual controlar,"[<'con':cVc>, <'tro':ccV>, <'lar':cVc>]"
149,Gold Coast amor de la capa,"[<'ca':cV>, <'pa':cV>]"
150,Gold Coast de esta desestudión,"[<'de':cV>, <'ses':sVs>, <'tu':cv>, <'dión':cvVc>]"
151,Gold Coast de los pasos así,"[<'a':V>, <'sí':sV>]"
152,Gold Coast na los contenidos,"[<'con':cVc>, <'te':cV>, <'ni':cv>, <'dos':cVs>]"
153,Gold Coast el segundo mundial,"[<'mun':cvc>, <'dial':cvVc>]"
154,Gold Coast de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
155,Gold Coast por el gas de la esta,"[<'es':Vs>, <'ta':cV>]"
156,Gold Coast la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
157,Gold Coast incertidamente,"[<'in':vc>, <'cer':cVc>, <'ti':cv>, <'da':cV>, <'men':cVc>, <'te':cV>]"
158,Gold Coast de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
159,Gold Coast de esta concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
160,Gold Coast la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
161,Gold Coast ier la deficienta,"[<'de':cV>, <'fi':cv>, <'cien':cvVc>, <'ta':cV>]"
162,Gold Coast de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
163,Gold Coast poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
164,Gold Coast de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
165,Gold Coast la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
166,Gold Coast cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
167,Gold Coast del clima este estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
168,Gold Coast a de la primera,"[<'pri':ccv>, <'me':cV>, <'ra':cV>]"
169,Gold Coast esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
170,Gold Coast la segunda parte,"[<'par':cVc>, <'te':cV>]"
171,Gold Coast el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
172,Gold Coast se pueden recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
173,Gold Coast menos del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
174,Gold Coast de los partes de esta,"[<'es':Vs>, <'ta':cV>]"
175,Gold Coast a me aler con tanto,"[<'tan':cVc>, <'to':cV>]"
176,Gold Coast ar a la cabeza,"[<'ca':cV>, <'be':cV>, <'za':cV>]"
177,Gold Coast tiene una previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
178,Gold Coast de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
179,Gold Coast país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
180,Gold Coast s de la encusita,"[<'en':Vc>, <'cu':cv>, <'si':sv>, <'ta':cV>]"
181,Gold Coast carbón formativo,"[<'for':cVc>, <'ma':cV>, <'ti':cv>, <'vo':cV>]"
182,Gold Coast de la que el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
183,Gold Coast estados de salud,"[<'sa':sV>, <'lud':cvc>]"
184,Gold Coast de los asosicos,"[<'a':V>, <'so':sV>, <'si':sv>, <'cos':cVs>]"
185,Gold Coast que pueden reprevar,"[<'re':cV>, <'pre':ccV>, <'var':cVc>]"
186,Gold Coast el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
187,Gold Coast la sociedad para,"[<'pa':cV>, <'ra':cV>]"
188,Gold Coast para desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
189,Gold Coast de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
190,Gold Coast en un farzamiento,"[<'far':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
191,Gold Coast sucuento al besoar,"[<'be':cV>, <'so':sV>, <'ar':Vc>]"
192,Gold Coast los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
193,Gold Coast coriolano para,"[<'pa':cV>, <'ra':cV>]"
194,Gold Coast ndo en la actualización,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
195,Gold Coast problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
196,Gold Coast con la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
197,Gold Coast de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
198,Gold Coast de los combastibles,"[<'com':cVc>, <'bas':cVs>, <'ti':cv>, <'bles':ccVs>]"
199,Gold Coast de la contemplación,"[<'con':cVc>, <'tem':cVc>, <'pla':ccV>, <'ción':cvVc>]"
200,Gold Coast mismo pero tanto,"[<'tan':cVc>, <'to':cV>]"
201,Gold Coast los países de estos,"[<'es':Vs>, <'tos':cVs>]"
202,Gold Coast en los crecimientos,"[<'cre':ccV>, <'ci':cv>, <'mien':cvVc>, <'tos':cVs>]"
203,Gold Coast al el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
204,Gold Coast ción de la expertidad,"[<'ex':Vx>, <'per':cVc>, <'ti':cv>, <'dad':cVc>]"
205,Gold Coast en el climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
206,Gold Coast a de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
207,Gold Coast clima ecológica,"[<'e':V>, <'co':cV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
208,Gold Coast de adaptación entre,"[<'en':Vc>, <'tre':ccV>]"
209,Gold Coast los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
210,Gold Coast son los menos para,"[<'pa':cV>, <'ra':cV>]"
211,Gold Coast sión de la reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
212,Gold Coast la cauda del siglo,"[<'si':sv>, <'glo':ccV>]"
213,Gold Coast del siglo xxi fillen,"[<'fi':cv>, <'llen':ccVc>]"
214,Gold Coast kioto y el nivel,"[<'ni':cv>, <'vel':cVc>]"
215,Gold Coast a de la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
216,Gold Coast de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
217,Gold Coast e la mayor parte,"[<'par':cVc>, <'te':cV>]"
218,Gold Coast a de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
219,Gold Coast por la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
220,Gold Coast la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
221,Gold Coast de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
222,Gold Coast n contaminacion,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'cion':cvVc>]"
223,Gold Coast de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
224,Gold Coast s de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
225,Gold Coast el algo del medio,"[<'me':cV>, <'dio':cvV>]"
226,Gold Coast este verdadero,"[<'ver':cVc>, <'da':cV>, <'de':cV>, <'ro':cV>]"
227,Gold Coast do campan previsto,"[<'pre':ccV>, <'vis':cvs>, <'to':cV>]"
228,Gold Coast a de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
229,Gold Coast a como un proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
230,Gold Coast en el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
231,Gold Coast de las producciones,"[<'pro':ccV>, <'duc':cvc>, <'cio':cvV>, <'nes':cVs>]"
232,Gold Coast de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
233,Gold Coast de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
234,Gold Coast de las cantidades,"[<'can':cVc>, <'ti':cv>, <'da':cV>, <'des':cVs>]"
235,Gold Coast de la tomprenación,"[<'tom':cVc>, <'pre':ccV>, <'na':cV>, <'ción':cvVc>]"
236,Gold Coast puede tierra serán,"[<'se':sV>, <'rán':cVc>]"
237,Gold Coast tierra serán altas,"[<'al':Vc>, <'tas':cVs>]"
238,Gold Coast la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
239,Gold Coast de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
240,Gold Coast mente ser la capa,"[<'ca':cV>, <'pa':cV>]"
241,Gold Coast de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
242,Gold Coast de carbono de este,"[<'es':Vs>, <'te':cV>]"
243,Gold Coast la energía para,"[<'pa':cV>, <'ra':cV>]"
244,Gold Coast aumento del nivel,"[<'ni':cv>, <'vel':cVc>]"
245,Gold Coast cambien el transmision,"[<'trans':ccVcs>, <'mi':cv>, <'sion':svVc>]"
246,Gold Coast el transmision como,"[<'co':cV>, <'mo':cV>]"
247,Gold Coast de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
248,Gold Coast cantidades de esta,"[<'es':Vs>, <'ta':cV>]"
249,Gold Coast carbono de inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
250,Gold Coast de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
251,Gold Coast de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
252,Gold Coast de gol en la oriente,"[<'o':V>, <'rien':cvVc>, <'te':cV>]"
253,Gold Coast de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
254,Gold Coast con el suelo mucho,"[<'muc':cvc>, <'ho':cV>]"
255,Gold Coast carbono en la vida,"[<'vi':cv>, <'da':cV>]"
256,Gold Coast en el seguimiento,"[<'se':sV>, <'gui':cvv>, <'mien':cvVc>, <'to':cV>]"
257,Gold Coast en la simulación,"[<'si':sv>, <'mu':cv>, <'la':cV>, <'ción':cvVc>]"
258,Gold Coast sistema del siglo,"[<'si':sv>, <'glo':ccV>]"
259,Gold Coast y de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
260,Gold Coast de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
261,Gold Coast de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
262,Gold Coast todo el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
263,Gold Coast continua en el carbón,"[<'car':cVc>, <'bón':cVc>]"
264,Gold Coast consecuencia de esa,"[<'e':V>, <'sa':sV>]"
265,Gold Coast de esa contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
266,Gold Coast seribilización,"[<'se':sV>, <'ri':cv>, <'bi':cv>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
267,Gold Coast de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
268,Gold Coast el problema el medio,"[<'me':cV>, <'dio':cvV>]"
269,Gold Coast ación de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
270,Gold Coast de carbono estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
271,Gold Coast a contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
272,Gold Coast las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
273,Gold Coast n las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
274,Gold Coast co en la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
275,Gold Coast de carbono es algo,"[<'al':Vc>, <'go':cV>]"
276,Gold Coast de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
277,Gold Coast habla demendiente,"[<'de':cV>, <'men':cVc>, <'dien':cvVc>, <'te':cV>]"
278,Gold Coast con el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
279,Gold Coast riente de las amplias,"[<'am':Vc>, <'plias':ccvVs>]"
280,Gold Coast de la respitación,"[<'res':cVs>, <'pi':cv>, <'ta':cV>, <'ción':cvVc>]"
