,verse,terminacion
59,Câmara de Lobos de gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
60,Câmara de Lobos desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
61,Câmara de Lobos casa de la mayor,"[<'ma':cV>, <'yor':cVc>]"
62,Câmara de Lobos en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
63,Câmara de Lobos de las principales,"[<'prin':ccvc>, <'ci':cv>, <'pa':cV>, <'les':cVs>]"
64,Câmara de Lobos del clima en la tierra,"[<'tie':cvV>, <'rra':ccV>]"
65,Câmara de Lobos mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
66,Câmara de Lobos y las oficinas,"[<'o':V>, <'fi':cv>, <'ci':cv>, <'nas':cVs>]"
67,Câmara de Lobos de la mayoría,"[<'ma':cV>, <'yo':cV>, <'rí':cV>, <'a':V>]"
68,Câmara de Lobos de esta incentidumbre,"[<'in':vc>, <'cen':cVc>, <'ti':cv>, <'dum':cvc>, <'bre':ccV>]"
69,Câmara de Lobos a por consumidor,"[<'con':cVc>, <'su':sv>, <'mi':cv>, <'dor':cVc>]"
70,Câmara de Lobos para estados para,"[<'pa':cV>, <'ra':cV>]"
71,Câmara de Lobos de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
72,Câmara de Lobos s son los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
73,Câmara de Lobos se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
74,Câmara de Lobos de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
75,Câmara de Lobos al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
76,Câmara de Lobos s registrar como,"[<'co':cV>, <'mo':cV>]"
77,Câmara de Lobos interior del clima,"[<'cli':ccv>, <'ma':cV>]"
78,Câmara de Lobos clima de modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
79,Câmara de Lobos biente de la intersión,"[<'in':vc>, <'ter':cVc>, <'sión':svVc>]"
80,Câmara de Lobos compensario que están,"[<'es':Vs>, <'tán':cVc>]"
81,Câmara de Lobos que están en el medio,"[<'me':cV>, <'dio':cvV>]"
82,Câmara de Lobos a la converioncia,"[<'con':cVc>, <'ve':cV>, <'rion':cvVc>, <'cia':cvV>]"
83,Câmara de Lobos de las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
84,Câmara de Lobos e en la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
85,Câmara de Lobos de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
86,Câmara de Lobos o de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
87,Câmara de Lobos la población están,"[<'es':Vs>, <'tán':cVc>]"
88,Câmara de Lobos disculpa en la lado,"[<'la':cV>, <'do':cV>]"
89,Câmara de Lobos de los medios de este,"[<'es':Vs>, <'te':cV>]"
90,Câmara de Lobos n establecida,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'ci':cv>, <'da':cV>]"
91,Câmara de Lobos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
92,Câmara de Lobos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
93,Câmara de Lobos ente en la recisión,"[<'re':cV>, <'ci':cv>, <'sión':svVc>]"
94,Câmara de Lobos puedo estar la salud,"[<'sa':sV>, <'lud':cvc>]"
95,Câmara de Lobos estado por algo,"[<'al':Vc>, <'go':cV>]"
96,Câmara de Lobos de mantenida entre,"[<'en':Vc>, <'tre':ccV>]"
97,Câmara de Lobos pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
98,Câmara de Lobos mercado que el amor,"[<'a':V>, <'mor':cVc>]"
99,Câmara de Lobos que el amor de viento,"[<'vien':cvVc>, <'to':cV>]"
100,Câmara de Lobos de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
101,Câmara de Lobos de gei no establecer,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cer':cVc>]"
102,Câmara de Lobos o consideración,"[<'con':cVc>, <'si':sv>, <'de':cV>, <'ra':cV>, <'ción':cvVc>]"
103,Câmara de Lobos las países para,"[<'pa':cV>, <'ra':cV>]"
104,Câmara de Lobos en la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
105,Câmara de Lobos no pueda despertar,"[<'des':cVs>, <'pe':cV>, <'rtar':ccVc>]"
106,Câmara de Lobos o que los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
107,Câmara de Lobos de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
108,Câmara de Lobos en la compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
109,Câmara de Lobos de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
110,Câmara de Lobos y las inversiones,"[<'in':vc>, <'ver':cVc>, <'sio':svV>, <'nes':cVs>]"
111,Câmara de Lobos or de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
112,Câmara de Lobos en la superficie,"[<'su':sv>, <'per':cVc>, <'fi':cv>, <'cie':cvV>]"
113,Câmara de Lobos s electricidad,"[<'e':V>, <'lec':cVc>, <'tri':ccv>, <'ci':cv>, <'dad':cVc>]"
114,Câmara de Lobos e ante la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
115,Câmara de Lobos a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
116,Câmara de Lobos de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
117,Câmara de Lobos en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
118,Câmara de Lobos de la comperación,"[<'com':cVc>, <'pe':cV>, <'ra':cV>, <'ción':cvVc>]"
119,Câmara de Lobos ión de carbono algo,"[<'al':Vc>, <'go':cV>]"
120,Câmara de Lobos la en el actual también,"[<'tam':cVc>, <'bién':cvVc>]"
121,Câmara de Lobos responsar la salud,"[<'sa':sV>, <'lud':cvc>]"
122,Câmara de Lobos un tiempo la mayor,"[<'ma':cV>, <'yor':cVc>]"
123,Câmara de Lobos de las de recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
124,Câmara de Lobos partir del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
125,Câmara de Lobos problema del medio,"[<'me':cV>, <'dio':cvV>]"
126,Câmara de Lobos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
127,Câmara de Lobos la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
128,Câmara de Lobos nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
129,Câmara de Lobos la precisión para,"[<'pa':cV>, <'ra':cV>]"
130,Câmara de Lobos en el control global,"[<'glo':ccV>, <'bal':cVc>]"
131,Câmara de Lobos por la emisión de este,"[<'es':Vs>, <'te':cV>]"
132,Câmara de Lobos a de compensación,"[<'com':cVc>, <'pen':cVc>, <'sa':sV>, <'ción':cvVc>]"
133,Câmara de Lobos efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
134,Câmara de Lobos el albedo es la alta,"[<'al':Vc>, <'ta':cV>]"
135,Câmara de Lobos mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
136,Câmara de Lobos ción en la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
137,Câmara de Lobos los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
138,Câmara de Lobos continua el distinto,"[<'dis':cvs>, <'tin':cvc>, <'to':cV>]"
139,Câmara de Lobos crecimiento sobre,"[<'so':sV>, <'bre':ccV>]"
140,Câmara de Lobos identificación,"[<'i':v>, <'den':cVc>, <'ti':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
141,Câmara de Lobos pera de los solor,"[<'so':sV>, <'lor':cVc>]"
142,Câmara de Lobos el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
143,Câmara de Lobos global del proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
144,Câmara de Lobos el mundo en el besta,"[<'bes':cVs>, <'ta':cV>]"
145,Câmara de Lobos ecto a la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
146,Câmara de Lobos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
147,Câmara de Lobos la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
148,Câmara de Lobos de la cual controlar,"[<'con':cVc>, <'tro':ccV>, <'lar':cVc>]"
149,Câmara de Lobos amor de la capa,"[<'ca':cV>, <'pa':cV>]"
150,Câmara de Lobos de esta desestudión,"[<'de':cV>, <'ses':sVs>, <'tu':cv>, <'dión':cvVc>]"
151,Câmara de Lobos de los pasos así,"[<'a':V>, <'sí':sV>]"
152,Câmara de Lobos na los contenidos,"[<'con':cVc>, <'te':cV>, <'ni':cv>, <'dos':cVs>]"
153,Câmara de Lobos el segundo mundial,"[<'mun':cvc>, <'dial':cvVc>]"
154,Câmara de Lobos de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
155,Câmara de Lobos por el gas de la esta,"[<'es':Vs>, <'ta':cV>]"
156,Câmara de Lobos la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
157,Câmara de Lobos incertidamente,"[<'in':vc>, <'cer':cVc>, <'ti':cv>, <'da':cV>, <'men':cVc>, <'te':cV>]"
158,Câmara de Lobos de la humanidad,"[<'hu':cv>, <'ma':cV>, <'ni':cv>, <'dad':cVc>]"
159,Câmara de Lobos de esta concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
160,Câmara de Lobos la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
161,Câmara de Lobos ier la deficienta,"[<'de':cV>, <'fi':cv>, <'cien':cvVc>, <'ta':cV>]"
162,Câmara de Lobos de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
163,Câmara de Lobos poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
164,Câmara de Lobos de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
165,Câmara de Lobos la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
166,Câmara de Lobos cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
167,Câmara de Lobos del clima este estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
168,Câmara de Lobos a de la primera,"[<'pri':ccv>, <'me':cV>, <'ra':cV>]"
169,Câmara de Lobos esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
170,Câmara de Lobos la segunda parte,"[<'par':cVc>, <'te':cV>]"
171,Câmara de Lobos el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
172,Câmara de Lobos se pueden recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
173,Câmara de Lobos menos del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
174,Câmara de Lobos de los partes de esta,"[<'es':Vs>, <'ta':cV>]"
175,Câmara de Lobos a me aler con tanto,"[<'tan':cVc>, <'to':cV>]"
176,Câmara de Lobos ar a la cabeza,"[<'ca':cV>, <'be':cV>, <'za':cV>]"
177,Câmara de Lobos tiene una previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
178,Câmara de Lobos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
179,Câmara de Lobos país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
180,Câmara de Lobos s de la encusita,"[<'en':Vc>, <'cu':cv>, <'si':sv>, <'ta':cV>]"
181,Câmara de Lobos carbón formativo,"[<'for':cVc>, <'ma':cV>, <'ti':cv>, <'vo':cV>]"
182,Câmara de Lobos de la que el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
183,Câmara de Lobos estados de salud,"[<'sa':sV>, <'lud':cvc>]"
184,Câmara de Lobos de los asosicos,"[<'a':V>, <'so':sV>, <'si':sv>, <'cos':cVs>]"
185,Câmara de Lobos que pueden reprevar,"[<'re':cV>, <'pre':ccV>, <'var':cVc>]"
186,Câmara de Lobos el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
187,Câmara de Lobos la sociedad para,"[<'pa':cV>, <'ra':cV>]"
188,Câmara de Lobos para desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
189,Câmara de Lobos de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
190,Câmara de Lobos en un farzamiento,"[<'far':cVc>, <'za':cV>, <'mien':cvVc>, <'to':cV>]"
191,Câmara de Lobos sucuento al besoar,"[<'be':cV>, <'so':sV>, <'ar':Vc>]"
192,Câmara de Lobos los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
193,Câmara de Lobos coriolano para,"[<'pa':cV>, <'ra':cV>]"
194,Câmara de Lobos ndo en la actualización,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
195,Câmara de Lobos problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
196,Câmara de Lobos con la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
197,Câmara de Lobos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
198,Câmara de Lobos de los combastibles,"[<'com':cVc>, <'bas':cVs>, <'ti':cv>, <'bles':ccVs>]"
199,Câmara de Lobos de la contemplación,"[<'con':cVc>, <'tem':cVc>, <'pla':ccV>, <'ción':cvVc>]"
200,Câmara de Lobos mismo pero tanto,"[<'tan':cVc>, <'to':cV>]"
201,Câmara de Lobos los países de estos,"[<'es':Vs>, <'tos':cVs>]"
202,Câmara de Lobos en los crecimientos,"[<'cre':ccV>, <'ci':cv>, <'mien':cvVc>, <'tos':cVs>]"
203,Câmara de Lobos al el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
204,Câmara de Lobos ción de la expertidad,"[<'ex':Vx>, <'per':cVc>, <'ti':cv>, <'dad':cVc>]"
205,Câmara de Lobos en el climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
206,Câmara de Lobos a de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
207,Câmara de Lobos clima ecológica,"[<'e':V>, <'co':cV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
208,Câmara de Lobos de adaptación entre,"[<'en':Vc>, <'tre':ccV>]"
209,Câmara de Lobos los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
210,Câmara de Lobos son los menos para,"[<'pa':cV>, <'ra':cV>]"
211,Câmara de Lobos sión de la reducir,"[<'re':cV>, <'du':cv>, <'cir':cvc>]"
212,Câmara de Lobos la cauda del siglo,"[<'si':sv>, <'glo':ccV>]"
213,Câmara de Lobos del siglo xxi fillen,"[<'fi':cv>, <'llen':ccVc>]"
214,Câmara de Lobos kioto y el nivel,"[<'ni':cv>, <'vel':cVc>]"
215,Câmara de Lobos a de la presencia,"[<'pre':ccV>, <'sen':sVc>, <'cia':cvV>]"
216,Câmara de Lobos de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
217,Câmara de Lobos e la mayor parte,"[<'par':cVc>, <'te':cV>]"
218,Câmara de Lobos a de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
219,Câmara de Lobos por la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
220,Câmara de Lobos la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
221,Câmara de Lobos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
222,Câmara de Lobos n contaminacion,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'cion':cvVc>]"
223,Câmara de Lobos de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
224,Câmara de Lobos s de la subida,"[<'su':sv>, <'bi':cv>, <'da':cV>]"
225,Câmara de Lobos el algo del medio,"[<'me':cV>, <'dio':cvV>]"
226,Câmara de Lobos este verdadero,"[<'ver':cVc>, <'da':cV>, <'de':cV>, <'ro':cV>]"
227,Câmara de Lobos do campan previsto,"[<'pre':ccV>, <'vis':cvs>, <'to':cV>]"
228,Câmara de Lobos a de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
229,Câmara de Lobos a como un proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
230,Câmara de Lobos en el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
231,Câmara de Lobos de las producciones,"[<'pro':ccV>, <'duc':cvc>, <'cio':cvV>, <'nes':cVs>]"
232,Câmara de Lobos de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
233,Câmara de Lobos de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
234,Câmara de Lobos de las cantidades,"[<'can':cVc>, <'ti':cv>, <'da':cV>, <'des':cVs>]"
235,Câmara de Lobos de la tomprenación,"[<'tom':cVc>, <'pre':ccV>, <'na':cV>, <'ción':cvVc>]"
236,Câmara de Lobos puede tierra serán,"[<'se':sV>, <'rán':cVc>]"
237,Câmara de Lobos tierra serán altas,"[<'al':Vc>, <'tas':cVs>]"
238,Câmara de Lobos la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
239,Câmara de Lobos de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
240,Câmara de Lobos mente ser la capa,"[<'ca':cV>, <'pa':cV>]"
241,Câmara de Lobos de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
242,Câmara de Lobos de carbono de este,"[<'es':Vs>, <'te':cV>]"
243,Câmara de Lobos la energía para,"[<'pa':cV>, <'ra':cV>]"
244,Câmara de Lobos aumento del nivel,"[<'ni':cv>, <'vel':cVc>]"
245,Câmara de Lobos cambien el transmision,"[<'trans':ccVcs>, <'mi':cv>, <'sion':svVc>]"
246,Câmara de Lobos el transmision como,"[<'co':cV>, <'mo':cV>]"
247,Câmara de Lobos de la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
248,Câmara de Lobos cantidades de esta,"[<'es':Vs>, <'ta':cV>]"
249,Câmara de Lobos carbono de inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
250,Câmara de Lobos de las decisiones,"[<'de':cV>, <'ci':cv>, <'sio':svV>, <'nes':cVs>]"
251,Câmara de Lobos de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
252,Câmara de Lobos de gol en la oriente,"[<'o':V>, <'rien':cvVc>, <'te':cV>]"
253,Câmara de Lobos de las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
254,Câmara de Lobos con el suelo mucho,"[<'muc':cvc>, <'ho':cV>]"
255,Câmara de Lobos carbono en la vida,"[<'vi':cv>, <'da':cV>]"
256,Câmara de Lobos en el seguimiento,"[<'se':sV>, <'gui':cvv>, <'mien':cvVc>, <'to':cV>]"
257,Câmara de Lobos en la simulación,"[<'si':sv>, <'mu':cv>, <'la':cV>, <'ción':cvVc>]"
258,Câmara de Lobos sistema del siglo,"[<'si':sv>, <'glo':ccV>]"
259,Câmara de Lobos y de la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
260,Câmara de Lobos de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
261,Câmara de Lobos de la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
262,Câmara de Lobos todo el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
263,Câmara de Lobos continua en el carbón,"[<'car':cVc>, <'bón':cVc>]"
264,Câmara de Lobos consecuencia de esa,"[<'e':V>, <'sa':sV>]"
265,Câmara de Lobos de esa contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
