,verse,terminacion
90,McMurdo Station la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
91,McMurdo Station la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
92,McMurdo Station mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
93,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
94,McMurdo Station el mar de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
95,McMurdo Station propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
96,McMurdo Station esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
97,McMurdo Station esta contra el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
98,McMurdo Station de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
99,McMurdo Station estados a la propia,"[<'pro':ccV>, <'pia':cvV>]"
100,McMurdo Station de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
101,McMurdo Station el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
102,McMurdo Station cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
103,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
104,McMurdo Station de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
105,McMurdo Station estado en el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
106,McMurdo Station permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
107,McMurdo Station contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
108,McMurdo Station estado a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
109,McMurdo Station la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
110,McMurdo Station estado en la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
111,McMurdo Station menos de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
112,McMurdo Station permitado en la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
113,McMurdo Station la compra de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
114,McMurdo Station compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
115,McMurdo Station de cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
116,McMurdo Station el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
117,McMurdo Station contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
118,McMurdo Station marco de la secuedad,"[<'se':sV>, <'cue':cvV>, <'dad':cVc>]"
119,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
120,McMurdo Station esta posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
121,McMurdo Station desarrollar la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
122,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
123,McMurdo Station esta mayor el cambio,"[<'cam':cVc>, <'bio':cvV>]"
124,McMurdo Station mantenimiento sobre,"[<'so':sV>, <'bre':ccV>]"
125,McMurdo Station compromiso de todo,"[<'to':cV>, <'do':cV>]"
126,McMurdo Station todo la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
127,McMurdo Station de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
128,McMurdo Station comprensión de la compra,"[<'com':cVc>, <'pra':ccV>]"
129,McMurdo Station producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
130,McMurdo Station a por la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
131,McMurdo Station estado de la propia,"[<'pro':ccV>, <'pia':cvV>]"
132,McMurdo Station estado sin embargo,"[<'em':Vc>, <'bar':cVc>, <'go':cV>]"
133,McMurdo Station embargo se producir,"[<'pro':ccV>, <'du':cv>, <'cir':cvc>]"
134,McMurdo Station compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
135,McMurdo Station parte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
136,McMurdo Station contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
137,McMurdo Station climático establecir,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cir':cvc>]"
138,McMurdo Station en todo la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
139,McMurdo Station producción de la mayor,"[<'ma':cV>, <'yor':cVc>]"
140,McMurdo Station de la mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
141,McMurdo Station estamos en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
142,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
143,McMurdo Station la capa de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
144,McMurdo Station el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
145,McMurdo Station estado a el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
146,McMurdo Station compromiso de carbón,"[<'car':cVc>, <'bón':cVc>]"
147,McMurdo Station parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
148,McMurdo Station de la energía contra,"[<'con':cVc>, <'tra':ccV>]"
149,McMurdo Station contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
150,McMurdo Station mar de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
151,McMurdo Station el desarrollo sobre,"[<'so':sV>, <'bre':ccV>]"
152,McMurdo Station a de la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
153,McMurdo Station compromiso en la ciencia,"[<'cien':cvVc>, <'cia':cvV>]"
154,McMurdo Station se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
155,McMurdo Station en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
156,McMurdo Station la contrar los contrales,"[<'con':cVc>, <'tra':ccV>, <'les':cVs>]"
157,McMurdo Station carbono en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
158,McMurdo Station el medio de las propias,"[<'pro':ccV>, <'pias':cvVs>]"
159,McMurdo Station la esta a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
160,McMurdo Station permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
161,McMurdo Station metos las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
162,McMurdo Station producido en la propia,"[<'pro':ccV>, <'pia':cvV>]"
163,McMurdo Station contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
164,McMurdo Station producto a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
165,McMurdo Station en el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
166,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
167,McMurdo Station carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
168,McMurdo Station contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
169,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
170,McMurdo Station contra la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
171,McMurdo Station contrado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
172,McMurdo Station segundo las mayores,"[<'ma':cV>, <'yo':cV>, <'res':cVs>]"
173,McMurdo Station las mayores producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
174,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
175,McMurdo Station problema de la propia,"[<'pro':ccV>, <'pia':cvV>]"
176,McMurdo Station la propia como contra,"[<'con':cVc>, <'tra':ccV>]"
177,McMurdo Station el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
178,McMurdo Station estados a la propia,"[<'pro':ccV>, <'pia':cvV>]"
179,McMurdo Station contra la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
180,McMurdo Station parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
181,McMurdo Station contra la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
182,McMurdo Station contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
183,McMurdo Station carbono de la propia,"[<'pro':ccV>, <'pia':cvV>]"
184,McMurdo Station con la propia de cambio,"[<'cam':cVc>, <'bio':cvV>]"
185,McMurdo Station esta mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
186,McMurdo Station esta contra el proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
187,McMurdo Station estado se ha contral,"[<'con':cVc>, <'tral':ccVc>]"
188,McMurdo Station desarrollar el cambio,"[<'cam':cVc>, <'bio':cvV>]"
189,McMurdo Station climático en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
190,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
191,McMurdo Station es el mar y el cambio,"[<'cam':cVc>, <'bio':cvV>]"
192,McMurdo Station ser seguir en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
193,McMurdo Station contra la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
194,McMurdo Station la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
195,McMurdo Station contra la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
196,McMurdo Station se prevenda a la propia,"[<'pro':ccV>, <'pia':cvV>]"
197,McMurdo Station contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
198,McMurdo Station la compromisa contra,"[<'con':cVc>, <'tra':ccV>]"
199,McMurdo Station contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
200,McMurdo Station propia en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
201,McMurdo Station la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
202,McMurdo Station el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
203,McMurdo Station cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
204,McMurdo Station contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
205,McMurdo Station e de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
206,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
207,McMurdo Station climático es de arrollo,"[<'a':V>, <'rro':ccV>, <'llo':ccV>]"
208,McMurdo Station contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
209,McMurdo Station la contrar la contración,"[<'con':cVc>, <'tra':ccV>, <'ción':cvVc>]"
210,McMurdo Station el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
211,McMurdo Station el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
212,McMurdo Station la propia de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
213,McMurdo Station contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
214,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
215,McMurdo Station contra la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
216,McMurdo Station carbono y la contrar,"[<'con':cVc>, <'trar':ccVc>]"
217,McMurdo Station contra la contrabución,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'ción':cvVc>]"
218,McMurdo Station problema de la compra,"[<'com':cVc>, <'pra':ccV>]"
219,McMurdo Station contra la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
220,McMurdo Station de la estada de la esta,"[<'es':Vs>, <'ta':cV>]"
221,McMurdo Station de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
222,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
223,McMurdo Station esta esta mayor parte,"[<'par':cVc>, <'te':cV>]"
224,McMurdo Station producido en la contral,"[<'con':cVc>, <'tral':ccVc>]"
225,McMurdo Station segundo particular,"[<'pa':cV>, <'rti':ccv>, <'cu':cv>, <'lar':cVc>]"
226,McMurdo Station particular el cambio,"[<'cam':cVc>, <'bio':cvV>]"
227,McMurdo Station la compra de la propia,"[<'pro':ccV>, <'pia':cvV>]"
228,McMurdo Station el contrado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
229,McMurdo Station estado de la mayor,"[<'ma':cV>, <'yor':cVc>]"
230,McMurdo Station se han estableciente,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cien':cvVc>, <'te':cV>]"
231,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
232,McMurdo Station compromiso de un medio,"[<'me':cV>, <'dio':cvV>]"
233,McMurdo Station el contral de la propia,"[<'pro':ccV>, <'pia':cvV>]"
234,McMurdo Station el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
235,McMurdo Station sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
236,McMurdo Station sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
237,McMurdo Station estado en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
238,McMurdo Station contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
239,McMurdo Station de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
240,McMurdo Station menos de la estratoral,"[<'es':Vs>, <'tra':ccV>, <'to':cV>, <'ral':cVc>]"
241,McMurdo Station estado a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
242,McMurdo Station producido en la propia,"[<'pro':ccV>, <'pia':cvV>]"
243,McMurdo Station producción de la propia,"[<'pro':ccV>, <'pia':cvV>]"
244,McMurdo Station antes de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
245,McMurdo Station parte de la comprención,"[<'com':cVc>, <'pren':ccVc>, <'ción':cvVc>]"
246,McMurdo Station contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
247,McMurdo Station al cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
248,McMurdo Station carbono y la propia,"[<'pro':ccV>, <'pia':cvV>]"
