,verse,terminacion
67,Point Cook e a mucha marca descual,"[<'des':cVs>, <'cual':cvVc>]"
68,Point Cook para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
69,Point Cook del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
70,Point Cook consideración para,"[<'pa':cV>, <'ra':cV>]"
71,Point Cook inda de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
72,Point Cook cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
73,Point Cook podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
74,Point Cook a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
75,Point Cook las oficinas para,"[<'pa':cV>, <'ra':cV>]"
76,Point Cook bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
77,Point Cook de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
78,Point Cook comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
79,Point Cook por consumidor para,"[<'pa':cV>, <'ra':cV>]"
80,Point Cook siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
81,Point Cook los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
82,Point Cook entarión de las pautas,"[<'pau':cVv>, <'tas':cVs>]"
83,Point Cook las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
84,Point Cook energéticos entre,"[<'en':Vc>, <'tre':ccV>]"
85,Point Cook puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
86,Point Cook concentración del caso,"[<'ca':cV>, <'so':sV>]"
87,Point Cook se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
88,Point Cook así como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
89,Point Cook s de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
90,Point Cook consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
91,Point Cook del clima de modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
92,Point Cook aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
93,Point Cook primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
94,Point Cook calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
95,Point Cook global de la estudida,"[<'es':Vs>, <'tu':cv>, <'di':cv>, <'da':cV>]"
96,Point Cook ientia de la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
97,Point Cook e de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
98,Point Cook la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
99,Point Cook contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
100,Point Cook ente de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
101,Point Cook de las gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
102,Point Cook mente de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
103,Point Cook de la población están,"[<'es':Vs>, <'tán':cVc>]"
104,Point Cook previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
105,Point Cook carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
106,Point Cook problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
107,Point Cook del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
108,Point Cook de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
109,Point Cook ico de los alternos,"[<'al':Vc>, <'ter':cVc>, <'nos':cVs>]"
110,Point Cook los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
111,Point Cook idente en los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
112,Point Cook es puedo estar la salud,"[<'sa':sV>, <'lud':cvc>]"
113,Point Cook ente de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
114,Point Cook el estado por algo,"[<'al':Vc>, <'go':cV>]"
115,Point Cook con el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
116,Point Cook s pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
117,Point Cook el mercado que el amor,"[<'a':V>, <'mor':cVc>]"
118,Point Cook ima de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
119,Point Cook de las países para,"[<'pa':cV>, <'ra':cV>]"
120,Point Cook que el impacto de un clima,"[<'cli':ccv>, <'ma':cV>]"
121,Point Cook de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
122,Point Cook producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
123,Point Cook despertar lo que es una,"[<'u':v>, <'na':cV>]"
124,Point Cook a de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
125,Point Cook de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
126,Point Cook cial en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
127,Point Cook del principal responsar,"[<'res':cVs>, <'pon':cVc>, <'sar':sVc>]"
128,Point Cook tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
129,Point Cook e partir del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
130,Point Cook del problema del medio,"[<'me':cV>, <'dio':cvV>]"
131,Point Cook en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
132,Point Cook del nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
133,Point Cook a la precisión para,"[<'pa':cV>, <'ra':cV>]"
134,Point Cook esta de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
135,Point Cook los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
136,Point Cook del pauso medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
137,Point Cook medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
138,Point Cook intencia de agua tantos,"[<'tan':cVc>, <'tos':cVs>]"
139,Point Cook los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
140,Point Cook procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
141,Point Cook los efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
142,Point Cook del mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
143,Point Cook de los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
144,Point Cook o continua el distinto,"[<'dis':cvs>, <'tin':cvc>, <'to':cV>]"
145,Point Cook en crecimiento sobre,"[<'so':sV>, <'bre':ccV>]"
146,Point Cook sobre la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
147,Point Cook gran pera de los solor,"[<'so':sV>, <'lor':cVc>]"
148,Point Cook los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
149,Point Cook calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
150,Point Cook bar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
151,Point Cook de la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
152,Point Cook el amor de la capa,"[<'ca':cV>, <'pa':cV>]"
153,Point Cook interecificación,"[<'in':vc>, <'te':cV>, <'re':cV>, <'ci':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
154,Point Cook cuenta a los paleares,"[<'pa':cV>, <'le':cV>, <'a':V>, <'res':cVs>]"
155,Point Cook de la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
156,Point Cook que el consumo en la mayor,"[<'ma':cV>, <'yor':cVc>]"
157,Point Cook de calar el informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
158,Point Cook el informe del nivel,"[<'ni':cv>, <'vel':cVc>]"
159,Point Cook la energía nuclear,"[<'nu':cv>, <'cle':ccV>, <'ar':Vc>]"
160,Point Cook ivo de la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
161,Point Cook nada ha muy difícil,"[<'di':cv>, <'fí':cV>, <'cil':cvc>]"
162,Point Cook de la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
163,Point Cook e de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
164,Point Cook consecuencia del poder,"[<'po':cV>, <'der':cVc>]"
165,Point Cook del poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
166,Point Cook gei y el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
167,Point Cook de la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
168,Point Cook la cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
169,Point Cook por esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
170,Point Cook de la segunda parte,"[<'par':cVc>, <'te':cV>]"
171,Point Cook ar se pueden recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
172,Point Cook el carbono e intensidad,"[<'in':vc>, <'ten':cVc>, <'si':sv>, <'dad':cVc>]"
173,Point Cook a menos del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
174,Point Cook la cupación al madio,"[<'ma':cV>, <'dio':cvV>]"
175,Point Cook control de los acuerdos,"[<'a':V>, <'cuer':cvVc>, <'dos':cVs>]"
176,Point Cook cantidad de los partes,"[<'par':cVc>, <'tes':cVs>]"
177,Point Cook e el climático sobre,"[<'so':sV>, <'bre':ccV>]"
178,Point Cook ida tando el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
179,Point Cook del país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
180,Point Cook la ciencia de el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
181,Point Cook cara de concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
182,Point Cook el marco de los partes,"[<'par':cVc>, <'tes':cVs>]"
183,Point Cook ivo de las últimas,"[<'úl':Vc>, <'ti':cv>, <'mas':cVs>]"
184,Point Cook vidad para recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
185,Point Cook problema los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
186,Point Cook ra a la mayor estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
187,Point Cook los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
188,Point Cook carbón como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
189,Point Cook contexto de la opinión,"[<'o':V>, <'pi':cv>, <'nión':cvVc>]"
190,Point Cook la opinión en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
191,Point Cook un farzamiento selia,"[<'se':sV>, <'lia':cvV>]"
192,Point Cook selia de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
193,Point Cook un sucuento al besoar,"[<'be':cV>, <'so':sV>, <'ar':Vc>]"
194,Point Cook de los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
195,Point Cook de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
196,Point Cook para los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
197,Point Cook para que el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
198,Point Cook docimiento relación,"[<'re':cV>, <'la':cV>, <'ción':cvVc>]"
199,Point Cook relación de los sueños,"[<'sue':svV>, <'ños':cVs>]"
200,Point Cook los sueños de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
201,Point Cook a a las actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
202,Point Cook el siglo xx proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
203,Point Cook muchas discribes para,"[<'pa':cV>, <'ra':cV>]"
204,Point Cook discribes para menos,"[<'me':cV>, <'nos':cVs>]"
205,Point Cook para menos se decer,"[<'de':cV>, <'cer':cVc>]"
206,Point Cook un problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
207,Point Cook de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
208,Point Cook s de la contemplación,"[<'con':cVc>, <'tem':cVc>, <'pla':ccV>, <'ción':cvVc>]"
209,Point Cook del mismo pero tanto,"[<'tan':cVc>, <'to':cV>]"
210,Point Cook icial de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
211,Point Cook de los países de estos,"[<'es':Vs>, <'tos':cVs>]"
212,Point Cook alegar el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
213,Point Cook el clima ecológica,"[<'e':V>, <'co':cV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
214,Point Cook amor en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
215,Point Cook en el consumo medio,"[<'me':cV>, <'dio':cvV>]"
216,Point Cook a en la atmósfera el tiempo,"[<'tiem':cvVc>, <'po':cV>]"
217,Point Cook ición de los consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
218,Point Cook idad de los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
219,Point Cook de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
220,Point Cook e esta segunda cinco,"[<'cin':cvc>, <'co':cV>]"
221,Point Cook e son los menos para,"[<'pa':cV>, <'ra':cV>]"
222,Point Cook contribuir el el caso,"[<'ca':cV>, <'so':sV>]"
223,Point Cook untados en la cauda,"[<'cau':cVv>, <'da':cV>]"
224,Point Cook en la cauda del siglo,"[<'si':sv>, <'glo':ccV>]"
225,Point Cook mundo de la reducción,"[<'re':cV>, <'duc':cvc>, <'ción':cvVc>]"
226,Point Cook la reducción del clima,"[<'cli':ccv>, <'ma':cV>]"
227,Point Cook protecolo de kioto,"[<'kio':cvV>, <'to':cV>]"
228,Point Cook de kioto y el nivel,"[<'ni':cv>, <'vel':cVc>]"
229,Point Cook de la presencia empresa,"[<'em':Vc>, <'pre':ccV>, <'sa':sV>]"
230,Point Cook a de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
231,Point Cook de la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
232,Point Cook de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
233,Point Cook recursos en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
234,Point Cook para la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
235,Point Cook para el algo del medio,"[<'me':cV>, <'dio':cvV>]"
236,Point Cook en este verdadero,"[<'ver':cVc>, <'da':cV>, <'de':cV>, <'ro':cV>]"
237,Point Cook particular las partes,"[<'par':cVc>, <'tes':cVs>]"
238,Point Cook partes de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
239,Point Cook campan previsto puede,"[<'pue':cvV>, <'de':cV>]"
240,Point Cook gracia de las empresas,"[<'em':Vc>, <'pre':ccV>, <'sas':sVs>]"
241,Point Cook idad de los contextos,"[<'con':cVc>, <'tex':cVx>, <'tos':cVs>]"
242,Point Cook de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
243,Point Cook s de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
244,Point Cook de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
245,Point Cook los tres estas posibles,"[<'po':cV>, <'si':sv>, <'bles':ccVs>]"
246,Point Cook de la luz al estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
247,Point Cook ha sido en el periodo,"[<'pe':cV>, <'rio':cvV>, <'do':cV>]"
248,Point Cook de el problema se decir,"[<'de':cV>, <'cir':cvc>]"
249,Point Cook de de la tomprenación,"[<'tom':cVc>, <'pre':ccV>, <'na':cV>, <'ción':cvVc>]"
250,Point Cook a puede tierra serán,"[<'se':sV>, <'rán':cVc>]"
251,Point Cook medidas de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
252,Point Cook carbono están continuar,"[<'con':cVc>, <'ti':cv>, <'nuar':cvVc>]"
253,Point Cook ura y el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
254,Point Cook capa que me de mi esta,"[<'es':Vs>, <'ta':cV>]"
255,Point Cook s de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
256,Point Cook carbono de este interse,"[<'in':vc>, <'ter':cVc>, <'se':sV>]"
257,Point Cook carbón de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
258,Point Cook ra una esta contamora,"[<'con':cVc>, <'ta':cV>, <'mo':cV>, <'ra':cV>]"
259,Point Cook s en la demorica,"[<'de':cV>, <'mo':cV>, <'ri':cv>, <'ca':cV>]"
260,Point Cook de la energía para,"[<'pa':cV>, <'ra':cV>]"
261,Point Cook contror diencia a ausentiada,"[<'au':Vv>, <'sen':sVc>, <'tia':cvV>, <'da':cV>]"
262,Point Cook en aumento del nivel,"[<'ni':cv>, <'vel':cVc>]"
263,Point Cook los s en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
264,Point Cook que el problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
265,Point Cook los cambien el transmision,"[<'trans':ccVcs>, <'mi':cv>, <'sion':svVc>]"
266,Point Cook urar de los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
267,Point Cook e carbono de inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
268,Point Cook de inversión de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
269,Point Cook de la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
270,Point Cook ica de las informes,"[<'in':vc>, <'for':cVc>, <'mes':cVs>]"
271,Point Cook carbono en los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
272,Point Cook carbono es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
273,Point Cook del carbono en la vida,"[<'vi':cv>, <'da':cV>]"
274,Point Cook de la demperatura,"[<'dem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
275,Point Cook iones de la contempia,"[<'con':cVc>, <'tem':cVc>, <'pia':cvV>]"
276,Point Cook el sistema del siglo,"[<'si':sv>, <'glo':ccV>]"
277,Point Cook ente para la muerte,"[<'muer':cvVc>, <'te':cV>]"
278,Point Cook de la energía solar,"[<'so':sV>, <'lar':cVc>]"
279,Point Cook la esta tu seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
280,Point Cook informe de los partes,"[<'par':cVc>, <'tes':cVs>]"
281,Point Cook los partes de las partes,"[<'par':cVc>, <'tes':cVs>]"
282,Point Cook precisa en la actualidad,"[<'ac':Vc>, <'tua':cvV>, <'li':cv>, <'dad':cVc>]"
283,Point Cook de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
284,Point Cook de las caracidades,"[<'ca':cV>, <'ra':cV>, <'ci':cv>, <'da':cV>, <'des':cVs>]"
285,Point Cook o impacto de las cubres,"[<'cu':cv>, <'bres':ccVs>]"
286,Point Cook en todo el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
287,Point Cook contentrar el convenio,"[<'con':cVc>, <'ve':cV>, <'nio':cvV>]"
288,Point Cook sociológico el sector,"[<'sec':sVc>, <'tor':cVc>]"
289,Point Cook a un aumento del país,"[<'pa':cV>, <'ís':Vs>]"
290,Point Cook de consecuencia de esa,"[<'e':V>, <'sa':sV>]"
291,Point Cook la seribilización,"[<'se':sV>, <'ri':cv>, <'bi':cv>, <'li':cv>, <'za':cV>, <'ción':cvVc>]"
292,Point Cook y el problema el medio,"[<'me':cV>, <'dio':cvV>]"
293,Point Cook de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
