,verse,terminacion
70,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
71,Saint-André contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
72,Saint-André producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Saint-André la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
74,Saint-André el mar y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
75,Saint-André energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
76,Saint-André la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
77,Saint-André la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
78,Saint-André energía contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
79,Saint-André esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
80,Saint-André mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
81,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
82,Saint-André propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
83,Saint-André de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
84,Saint-André en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
85,Saint-André de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
86,Saint-André cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
87,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
88,Saint-André de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
89,Saint-André permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
90,Saint-André contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
91,Saint-André una vez más de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
92,Saint-André la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
93,Saint-André menos de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
94,Saint-André permitado en la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
95,Saint-André la compra de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
96,Saint-André compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
97,Saint-André de cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
98,Saint-André contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
99,Saint-André marco de la secuedad,"[<'se':sV>, <'cue':cvV>, <'dad':cVc>]"
100,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
101,Saint-André estado de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
102,Saint-André desarrollar la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
103,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
104,Saint-André mantenimiento sobre,"[<'so':sV>, <'bre':ccV>]"
105,Saint-André compromiso de todo,"[<'to':cV>, <'do':cV>]"
106,Saint-André todo la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
107,Saint-André de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
108,Saint-André comprensión de la compra,"[<'com':cVc>, <'pra':ccV>]"
109,Saint-André producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
110,Saint-André entre el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
111,Saint-André compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
112,Saint-André parte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
113,Saint-André contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
114,Saint-André emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
115,Saint-André climático establecir,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cir':cvc>]"
116,Saint-André producción de la mayor,"[<'ma':cV>, <'yor':cVc>]"
117,Saint-André de la mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
118,Saint-André en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
119,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
120,Saint-André la capa de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
121,Saint-André el mar de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
122,Saint-André a el desarrollo sontente,"[<'son':sVc>, <'ten':cVc>, <'te':cV>]"
123,Saint-André compromiso de carbón,"[<'car':cVc>, <'bón':cVc>]"
124,Saint-André emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
125,Saint-André parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
126,Saint-André de la energía contra,"[<'con':cVc>, <'tra':ccV>]"
127,Saint-André contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
128,Saint-André estado de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
129,Saint-André mar de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
130,Saint-André un contrado en el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
131,Saint-André en la compromisa central,"[<'cen':cVc>, <'tral':ccVc>]"
132,Saint-André el que producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
133,Saint-André compromiso en la ciencia,"[<'cien':cvVc>, <'cia':cvV>]"
134,Saint-André en la ciencia de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
135,Saint-André el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
136,Saint-André se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
137,Saint-André la contrar los contrales,"[<'con':cVc>, <'tra':ccV>, <'les':cVs>]"
138,Saint-André el consumo de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
139,Saint-André carbono en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
140,Saint-André la esta a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
141,Saint-André permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
142,Saint-André metos las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
143,Saint-André producido en la propia,"[<'pro':ccV>, <'pia':cvV>]"
144,Saint-André en la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
145,Saint-André energía para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
146,Saint-André contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
147,Saint-André producto a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
148,Saint-André el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
149,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
150,Saint-André carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
151,Saint-André contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
152,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
153,Saint-André contra la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
154,Saint-André contrado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
155,Saint-André segundo las mayores,"[<'ma':cV>, <'yo':cV>, <'res':cVs>]"
156,Saint-André las mayores producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
157,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
158,Saint-André en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
159,Saint-André el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
160,Saint-André problema de la propia,"[<'pro':ccV>, <'pia':cvV>]"
161,Saint-André la propia como contra,"[<'con':cVc>, <'tra':ccV>]"
162,Saint-André contra la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
163,Saint-André parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
164,Saint-André contra la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
165,Saint-André contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
166,Saint-André emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
167,Saint-André carbono de la propia,"[<'pro':ccV>, <'pia':cvV>]"
168,Saint-André con la propia de cambio,"[<'cam':cVc>, <'bio':cvV>]"
169,Saint-André desarrollar el cambio,"[<'cam':cVc>, <'bio':cvV>]"
170,Saint-André climático en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
171,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
172,Saint-André el mercado de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
173,Saint-André ser seguir en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
174,Saint-André contra la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
175,Saint-André la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
176,Saint-André contra la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
177,Saint-André se prevenda a la propia,"[<'pro':ccV>, <'pia':cvV>]"
178,Saint-André contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
179,Saint-André la compromisa contra,"[<'con':cVc>, <'tra':ccV>]"
180,Saint-André contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
181,Saint-André propia en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
182,Saint-André la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
183,Saint-André cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
184,Saint-André esta puede a la estratora,"[<'es':Vs>, <'tra':ccV>, <'to':cV>, <'ra':cV>]"
185,Saint-André contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
186,Saint-André intersidad biológica,"[<'bio':cvV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
187,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
188,Saint-André climático es de arrollo,"[<'a':V>, <'rro':ccV>, <'llo':ccV>]"
189,Saint-André contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
190,Saint-André emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
191,Saint-André la contrar la contración,"[<'con':cVc>, <'tra':ccV>, <'ción':cvVc>]"
192,Saint-André el mar de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
193,Saint-André la propia de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
194,Saint-André contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
195,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
196,Saint-André contra la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
197,Saint-André el mar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
198,Saint-André carbono y la contrar,"[<'con':cVc>, <'trar':ccVc>]"
199,Saint-André contra la contrabución,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'ción':cvVc>]"
200,Saint-André problema de la compra,"[<'com':cVc>, <'pra':ccV>]"
201,Saint-André contra la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
202,Saint-André de la estada de la esta,"[<'es':Vs>, <'ta':cV>]"
203,Saint-André de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
204,Saint-André energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
205,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
206,Saint-André en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
207,Saint-André el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
208,Saint-André producido en la contral,"[<'con':cVc>, <'tral':ccVc>]"
209,Saint-André segundo particular,"[<'pa':cV>, <'rti':ccv>, <'cu':cv>, <'lar':cVc>]"
210,Saint-André particular el cambio,"[<'cam':cVc>, <'bio':cvV>]"
211,Saint-André la compra de la propia,"[<'pro':ccV>, <'pia':cvV>]"
212,Saint-André en la propia como el cambio,"[<'cam':cVc>, <'bio':cvV>]"
213,Saint-André se han estableciente,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cien':cvVc>, <'te':cV>]"
214,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
215,Saint-André compromiso de un medio,"[<'me':cV>, <'dio':cvV>]"
216,Saint-André sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
217,Saint-André sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
218,Saint-André contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
219,Saint-André de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
220,Saint-André menos de la estratoral,"[<'es':Vs>, <'tra':ccV>, <'to':cV>, <'ral':cVc>]"
221,Saint-André producido en la propia,"[<'pro':ccV>, <'pia':cvV>]"
222,Saint-André producción de la propia,"[<'pro':ccV>, <'pia':cvV>]"
223,Saint-André parte de la comprención,"[<'com':cVc>, <'pren':ccVc>, <'ción':cvVc>]"
224,Saint-André contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
225,Saint-André carbono y la propia,"[<'pro':ccV>, <'pia':cvV>]"
