,verse,terminacion
47,Quatre Bornes general del progreso,"[<'pro':ccV>, <'gre':ccV>, <'so':sV>]"
48,Quatre Bornes se se puede ser tener,"[<'te':cV>, <'ner':cVc>]"
49,Quatre Bornes umbre al calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
50,Quatre Bornes ado de la sociedad,"[<'so':sV>, <'cie':cvV>, <'dad':cVc>]"
51,Quatre Bornes en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
52,Quatre Bornes de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Quatre Bornes s de esta poderpera,"[<'po':cV>, <'der':cVc>, <'pe':cV>, <'ra':cV>]"
54,Quatre Bornes n las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
55,Quatre Bornes la lucha de ser alta,"[<'al':Vc>, <'ta':cV>]"
56,Quatre Bornes el paso de la guerra,"[<'gue':cvV>, <'rra':ccV>]"
57,Quatre Bornes ente a la seguridad,"[<'se':sV>, <'gu':cv>, <'ri':cv>, <'dad':cVc>]"
58,Quatre Bornes de las temperaturas,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ras':cVs>]"
59,Quatre Bornes ición de su procisa,"[<'pro':ccV>, <'ci':cv>, <'sa':sV>]"
60,Quatre Bornes por la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
61,Quatre Bornes e que se pode para,"[<'pa':cV>, <'ra':cV>]"
62,Quatre Bornes a un forzamiento también,"[<'tam':cVc>, <'bién':cvVc>]"
63,Quatre Bornes de la forma de casa,"[<'ca':cV>, <'sa':sV>]"
64,Quatre Bornes consumo de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
65,Quatre Bornes de emisiones de gases,"[<'ga':cV>, <'ses':sVs>]"
66,Quatre Bornes se desarrollan casa,"[<'ca':cV>, <'sa':sV>]"
67,Quatre Bornes e a mucha marca descual,"[<'des':cVs>, <'cual':cvVc>]"
68,Quatre Bornes para mayor aumento,"[<'au':Vv>, <'men':cVc>, <'to':cV>]"
69,Quatre Bornes del mar de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
70,Quatre Bornes consideración para,"[<'pa':cV>, <'ra':cV>]"
71,Quatre Bornes inda de las palieras,"[<'pa':cV>, <'lie':cvV>, <'ras':cVs>]"
72,Quatre Bornes cuentia de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
73,Quatre Bornes podría energética,"[<'e':V>, <'ner':cVc>, <'gé':cV>, <'ti':cv>, <'ca':cV>]"
74,Quatre Bornes a los interseñores,"[<'in':vc>, <'ter':cVc>, <'se':sV>, <'ño':cV>, <'res':cVs>]"
75,Quatre Bornes las oficinas para,"[<'pa':cV>, <'ra':cV>]"
76,Quatre Bornes bien en el correcionar,"[<'co':cV>, <'rre':ccV>, <'cio':cvV>, <'nar':cVc>]"
77,Quatre Bornes de los comparaciones,"[<'com':cVc>, <'pa':cV>, <'ra':cV>, <'cio':cvV>, <'nes':cVs>]"
78,Quatre Bornes comparaciones de esta,"[<'es':Vs>, <'ta':cV>]"
79,Quatre Bornes por consumidor para,"[<'pa':cV>, <'ra':cV>]"
80,Quatre Bornes siglo xx que los partes,"[<'par':cVc>, <'tes':cVs>]"
81,Quatre Bornes los combustibles fueron,"[<'fue':cvV>, <'ron':cVc>]"
82,Quatre Bornes entarión de las pautas,"[<'pau':cVv>, <'tas':cVs>]"
83,Quatre Bornes las pautas de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
84,Quatre Bornes energéticos entre,"[<'en':Vc>, <'tre':ccV>]"
85,Quatre Bornes puede ser concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
86,Quatre Bornes concentración del caso,"[<'ca':cV>, <'so':sV>]"
87,Quatre Bornes se se contenta el marco,"[<'mar':cVc>, <'co':cV>]"
88,Quatre Bornes así como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
89,Quatre Bornes s de la contratuira,"[<'con':cVc>, <'tra':ccV>, <'tui':cvv>, <'ra':cV>]"
90,Quatre Bornes consecuencia del clima,"[<'cli':ccv>, <'ma':cV>]"
91,Quatre Bornes del clima de modelos,"[<'mo':cV>, <'de':cV>, <'los':cVs>]"
92,Quatre Bornes aumento del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
93,Quatre Bornes primer calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
94,Quatre Bornes calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
95,Quatre Bornes global de la estudida,"[<'es':Vs>, <'tu':cv>, <'di':cv>, <'da':cV>]"
96,Quatre Bornes ientia de la previsión,"[<'pre':ccV>, <'vi':cv>, <'sión':svVc>]"
97,Quatre Bornes e de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
98,Quatre Bornes la tierra y contención,"[<'con':cVc>, <'ten':cVc>, <'ción':cvVc>]"
99,Quatre Bornes contención de los partes,"[<'par':cVc>, <'tes':cVs>]"
100,Quatre Bornes ente de la actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
101,Quatre Bornes de las gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
102,Quatre Bornes mente de la población,"[<'po':cV>, <'bla':ccV>, <'ción':cvVc>]"
103,Quatre Bornes de la población están,"[<'es':Vs>, <'tán':cVc>]"
104,Quatre Bornes previsión de los medios,"[<'me':cV>, <'dios':cvVs>]"
105,Quatre Bornes carbono e internacional,"[<'in':vc>, <'ter':cVc>, <'na':cV>, <'cio':cvV>, <'nal':cVc>]"
106,Quatre Bornes problema de emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
107,Quatre Bornes del gas de los altimos,"[<'al':Vc>, <'ti':cv>, <'mos':cVs>]"
108,Quatre Bornes de los altimos o antes,"[<'an':Vc>, <'tes':cVs>]"
109,Quatre Bornes ico de los alternos,"[<'al':Vc>, <'ter':cVc>, <'nos':cVs>]"
110,Quatre Bornes los alternos de especies,"[<'es':Vs>, <'pe':cV>, <'cies':cvVs>]"
111,Quatre Bornes idente en los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
112,Quatre Bornes es puedo estar la salud,"[<'sa':sV>, <'lud':cvc>]"
113,Quatre Bornes ente de los efectos,"[<'e':V>, <'fec':cVc>, <'tos':cVs>]"
114,Quatre Bornes el estado por algo,"[<'al':Vc>, <'go':cV>]"
115,Quatre Bornes con el calentamiento,"[<'ca':cV>, <'len':cVc>, <'ta':cV>, <'mien':cvVc>, <'to':cV>]"
116,Quatre Bornes s pueden el mercado,"[<'mer':cVc>, <'ca':cV>, <'do':cV>]"
117,Quatre Bornes el mercado que el amor,"[<'a':V>, <'mor':cVc>]"
118,Quatre Bornes ima de la segunda,"[<'se':sV>, <'gun':cvc>, <'da':cV>]"
119,Quatre Bornes de las países para,"[<'pa':cV>, <'ra':cV>]"
120,Quatre Bornes que el impacto de un clima,"[<'cli':ccv>, <'ma':cV>]"
121,Quatre Bornes de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
122,Quatre Bornes producto a los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
123,Quatre Bornes despertar lo que es una,"[<'u':v>, <'na':cV>]"
124,Quatre Bornes a de los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
125,Quatre Bornes de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
126,Quatre Bornes cial en los retroposos,"[<'re':cV>, <'tro':ccV>, <'po':cV>, <'sos':sVs>]"
127,Quatre Bornes del principal responsar,"[<'res':cVs>, <'pon':cVc>, <'sar':sVc>]"
128,Quatre Bornes tiempo la mayor parte,"[<'par':cVc>, <'te':cV>]"
129,Quatre Bornes e partir del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
130,Quatre Bornes del problema del medio,"[<'me':cV>, <'dio':cvV>]"
131,Quatre Bornes en la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
132,Quatre Bornes del nivel del mar de estos,"[<'es':Vs>, <'tos':cVs>]"
133,Quatre Bornes a la precisión para,"[<'pa':cV>, <'ra':cV>]"
134,Quatre Bornes esta de los periodos,"[<'pe':cV>, <'rio':cvV>, <'dos':cVs>]"
135,Quatre Bornes los periodos del pauso,"[<'pau':cVv>, <'so':sV>]"
136,Quatre Bornes del pauso medio ambiente,"[<'am':Vc>, <'bien':cvVc>, <'te':cV>]"
137,Quatre Bornes medidas por la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
138,Quatre Bornes intencia de agua tantos,"[<'tan':cVc>, <'tos':cVs>]"
139,Quatre Bornes los países previstos,"[<'pre':ccV>, <'vis':cvs>, <'tos':cVs>]"
140,Quatre Bornes procesos que permitan,"[<'per':cVc>, <'mi':cv>, <'tan':cVc>]"
141,Quatre Bornes los efectos fósiles,"[<'fó':cV>, <'si':sv>, <'les':cVs>]"
142,Quatre Bornes del mar soda este tiempo,"[<'tiem':cvVc>, <'po':cV>]"
143,Quatre Bornes de los economistas,"[<'e':V>, <'co':cV>, <'no':cV>, <'mis':cvs>, <'tas':cVs>]"
144,Quatre Bornes o continua el distinto,"[<'dis':cvs>, <'tin':cvc>, <'to':cV>]"
145,Quatre Bornes en crecimiento sobre,"[<'so':sV>, <'bre':ccV>]"
146,Quatre Bornes sobre la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
147,Quatre Bornes gran pera de los solor,"[<'so':sV>, <'lor':cVc>]"
148,Quatre Bornes los solor por el carbón,"[<'car':cVc>, <'bón':cVc>]"
149,Quatre Bornes calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
150,Quatre Bornes bar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
151,Quatre Bornes de la segunda escala,"[<'es':Vs>, <'ca':cV>, <'la':cV>]"
152,Quatre Bornes el amor de la capa,"[<'ca':cV>, <'pa':cV>]"
153,Quatre Bornes interecificación,"[<'in':vc>, <'te':cV>, <'re':cV>, <'ci':cv>, <'fi':cv>, <'ca':cV>, <'ción':cvVc>]"
154,Quatre Bornes cuenta a los paleares,"[<'pa':cV>, <'le':cV>, <'a':V>, <'res':cVs>]"
155,Quatre Bornes de la ieversidad dio esta,"[<'es':Vs>, <'ta':cV>]"
156,Quatre Bornes que el consumo en la mayor,"[<'ma':cV>, <'yor':cVc>]"
157,Quatre Bornes de calar el informe,"[<'in':vc>, <'for':cVc>, <'me':cV>]"
158,Quatre Bornes el informe del nivel,"[<'ni':cv>, <'vel':cVc>]"
159,Quatre Bornes la energía nuclear,"[<'nu':cv>, <'cle':ccV>, <'ar':Vc>]"
160,Quatre Bornes ivo de la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
161,Quatre Bornes nada ha muy difícil,"[<'di':cv>, <'fí':cV>, <'cil':cvc>]"
162,Quatre Bornes de la alta a la antórica,"[<'an':Vc>, <'tó':cV>, <'ri':cv>, <'ca':cV>]"
163,Quatre Bornes e de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
164,Quatre Bornes consecuencia del poder,"[<'po':cV>, <'der':cVc>]"
165,Quatre Bornes del poder de los partes,"[<'par':cVc>, <'tes':cVs>]"
166,Quatre Bornes gei y el consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
167,Quatre Bornes de la cumbre del clima,"[<'cli':ccv>, <'ma':cV>]"
168,Quatre Bornes la cumbre del clima este,"[<'es':Vs>, <'te':cV>]"
169,Quatre Bornes por esta consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
170,Quatre Bornes de la segunda parte,"[<'par':cVc>, <'te':cV>]"
171,Quatre Bornes ar se pueden recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
172,Quatre Bornes el carbono e intensidad,"[<'in':vc>, <'ten':cVc>, <'si':sv>, <'dad':cVc>]"
173,Quatre Bornes a menos del problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
174,Quatre Bornes la cupación al madio,"[<'ma':cV>, <'dio':cvV>]"
175,Quatre Bornes control de los acuerdos,"[<'a':V>, <'cuer':cvVc>, <'dos':cVs>]"
176,Quatre Bornes cantidad de los partes,"[<'par':cVc>, <'tes':cVs>]"
177,Quatre Bornes e el climático sobre,"[<'so':sV>, <'bre':ccV>]"
178,Quatre Bornes ida tando el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
179,Quatre Bornes del país del catero,"[<'ca':cV>, <'te':cV>, <'ro':cV>]"
180,Quatre Bornes la ciencia de el problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
181,Quatre Bornes cara de concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
182,Quatre Bornes el marco de los partes,"[<'par':cVc>, <'tes':cVs>]"
183,Quatre Bornes ivo de las últimas,"[<'úl':Vc>, <'ti':cv>, <'mas':cVs>]"
184,Quatre Bornes vidad para recursos,"[<'re':cV>, <'cur':cvc>, <'sos':sVs>]"
185,Quatre Bornes problema los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
186,Quatre Bornes ra a la mayor estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
187,Quatre Bornes los neoliberales,"[<'ne':cV>, <'o':V>, <'li':cv>, <'be':cV>, <'ra':cV>, <'les':cVs>]"
188,Quatre Bornes carbón como un problema,"[<'pro':ccV>, <'ble':ccV>, <'ma':cV>]"
189,Quatre Bornes contexto de la opinión,"[<'o':V>, <'pi':cv>, <'nión':cvVc>]"
190,Quatre Bornes la opinión en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
191,Quatre Bornes un farzamiento selia,"[<'se':sV>, <'lia':cvV>]"
192,Quatre Bornes selia de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
193,Quatre Bornes un sucuento al besoar,"[<'be':cV>, <'so':sV>, <'ar':Vc>]"
194,Quatre Bornes de los años estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
195,Quatre Bornes de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
196,Quatre Bornes para los combustibles,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'bles':ccVs>]"
197,Quatre Bornes para que el desarrollo,"[<'de':cV>, <'sa':sV>, <'rro':ccV>, <'llo':ccV>]"
198,Quatre Bornes docimiento relación,"[<'re':cV>, <'la':cV>, <'ción':cvVc>]"
199,Quatre Bornes relación de los sueños,"[<'sue':svV>, <'ños':cVs>]"
200,Quatre Bornes los sueños de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
201,Quatre Bornes a a las actividades,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'da':cV>, <'des':cVs>]"
202,Quatre Bornes el siglo xx proyecto,"[<'pro':ccV>, <'yec':cVc>, <'to':cV>]"
203,Quatre Bornes muchas discribes para,"[<'pa':cV>, <'ra':cV>]"
204,Quatre Bornes discribes para menos,"[<'me':cV>, <'nos':cVs>]"
205,Quatre Bornes para menos se decer,"[<'de':cV>, <'cer':cVc>]"
206,Quatre Bornes un problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
207,Quatre Bornes de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
208,Quatre Bornes s de la contemplación,"[<'con':cVc>, <'tem':cVc>, <'pla':ccV>, <'ción':cvVc>]"
209,Quatre Bornes del mismo pero tanto,"[<'tan':cVc>, <'to':cV>]"
210,Quatre Bornes icial de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
211,Quatre Bornes de los países de estos,"[<'es':Vs>, <'tos':cVs>]"
212,Quatre Bornes alegar el proceso,"[<'pro':ccV>, <'ce':cV>, <'so':sV>]"
213,Quatre Bornes el clima ecológica,"[<'e':V>, <'co':cV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
214,Quatre Bornes amor en el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
215,Quatre Bornes en el consumo medio,"[<'me':cV>, <'dio':cvV>]"
216,Quatre Bornes a en la atmósfera el tiempo,"[<'tiem':cvVc>, <'po':cV>]"
217,Quatre Bornes ición de los consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
218,Quatre Bornes idad de los estados,"[<'es':Vs>, <'ta':cV>, <'dos':cVs>]"
219,Quatre Bornes de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
220,Quatre Bornes e esta segunda cinco,"[<'cin':cvc>, <'co':cV>]"
221,Quatre Bornes e son los menos para,"[<'pa':cV>, <'ra':cV>]"
222,Quatre Bornes contribuir el el caso,"[<'ca':cV>, <'so':sV>]"
223,Quatre Bornes untados en la cauda,"[<'cau':cVv>, <'da':cV>]"
224,Quatre Bornes en la cauda del siglo,"[<'si':sv>, <'glo':ccV>]"
225,Quatre Bornes mundo de la reducción,"[<'re':cV>, <'duc':cvc>, <'ción':cvVc>]"
226,Quatre Bornes la reducción del clima,"[<'cli':ccv>, <'ma':cV>]"
227,Quatre Bornes protecolo de kioto,"[<'kio':cvV>, <'to':cV>]"
228,Quatre Bornes de kioto y el nivel,"[<'ni':cv>, <'vel':cVc>]"
229,Quatre Bornes de la presencia empresa,"[<'em':Vc>, <'pre':ccV>, <'sa':sV>]"
230,Quatre Bornes a de las políticas,"[<'po':cV>, <'lí':cV>, <'ti':cv>, <'cas':cVs>]"
231,Quatre Bornes de la salud humana,"[<'hu':cv>, <'ma':cV>, <'na':cV>]"
232,Quatre Bornes de las concentraciones,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'cio':cvV>, <'nes':cVs>]"
233,Quatre Bornes recursos en la emisión,"[<'e':V>, <'mi':cv>, <'sión':svVc>]"
234,Quatre Bornes para la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
235,Quatre Bornes para el algo del medio,"[<'me':cV>, <'dio':cvV>]"
236,Quatre Bornes en este verdadero,"[<'ver':cVc>, <'da':cV>, <'de':cV>, <'ro':cV>]"
237,Quatre Bornes particular las partes,"[<'par':cVc>, <'tes':cVs>]"
238,Quatre Bornes partes de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
239,Quatre Bornes campan previsto puede,"[<'pue':cvV>, <'de':cV>]"
240,Quatre Bornes gracia de las empresas,"[<'em':Vc>, <'pre':ccV>, <'sas':sVs>]"
241,Quatre Bornes idad de los contextos,"[<'con':cVc>, <'tex':cVx>, <'tos':cVs>]"
242,Quatre Bornes de los gases de efecto,"[<'e':V>, <'fec':cVc>, <'to':cV>]"
243,Quatre Bornes s de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
244,Quatre Bornes de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
245,Quatre Bornes los tres estas posibles,"[<'po':cV>, <'si':sv>, <'bles':ccVs>]"
246,Quatre Bornes de la luz al estado,"[<'es':Vs>, <'ta':cV>, <'do':cV>]"
247,Quatre Bornes ha sido en el periodo,"[<'pe':cV>, <'rio':cvV>, <'do':cV>]"
248,Quatre Bornes de el problema se decir,"[<'de':cV>, <'cir':cvc>]"
249,Quatre Bornes de de la tomprenación,"[<'tom':cVc>, <'pre':ccV>, <'na':cV>, <'ción':cvVc>]"
250,Quatre Bornes a puede tierra serán,"[<'se':sV>, <'rán':cVc>]"
251,Quatre Bornes medidas de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
252,Quatre Bornes carbono están continuar,"[<'con':cVc>, <'ti':cv>, <'nuar':cvVc>]"
253,Quatre Bornes ura y el consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
254,Quatre Bornes capa que me de mi esta,"[<'es':Vs>, <'ta':cV>]"
255,Quatre Bornes s de la conferencia,"[<'con':cVc>, <'fe':cV>, <'ren':cVc>, <'cia':cvV>]"
256,Quatre Bornes carbono de este interse,"[<'in':vc>, <'ter':cVc>, <'se':sV>]"
257,Quatre Bornes carbón de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
258,Quatre Bornes ra una esta contamora,"[<'con':cVc>, <'ta':cV>, <'mo':cV>, <'ra':cV>]"
259,Quatre Bornes s en la demorica,"[<'de':cV>, <'mo':cV>, <'ri':cv>, <'ca':cV>]"
260,Quatre Bornes de la energía para,"[<'pa':cV>, <'ra':cV>]"
261,Quatre Bornes contror diencia a ausentiada,"[<'au':Vv>, <'sen':sVc>, <'tia':cvV>, <'da':cV>]"
262,Quatre Bornes en aumento del nivel,"[<'ni':cv>, <'vel':cVc>]"
263,Quatre Bornes los s en la energía,"[<'e':V>, <'ner':cVc>, <'gí':cV>, <'a':V>]"
264,Quatre Bornes que el problema del nivel,"[<'ni':cv>, <'vel':cVc>]"
265,Quatre Bornes los cambien el transmision,"[<'trans':ccVcs>, <'mi':cv>, <'sion':svVc>]"
266,Quatre Bornes urar de los sistemas,"[<'sis':svs>, <'te':cV>, <'mas':cVs>]"
267,Quatre Bornes e carbono de inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
268,Quatre Bornes de inversión de la inversión,"[<'in':vc>, <'ver':cVc>, <'sión':svVc>]"
269,Quatre Bornes de la contaminación,"[<'con':cVc>, <'ta':cV>, <'mi':cv>, <'na':cV>, <'ción':cvVc>]"
270,Quatre Bornes ica de las informes,"[<'in':vc>, <'for':cVc>, <'mes':cVs>]"
271,Quatre Bornes carbono en los proyectos,"[<'pro':ccV>, <'yec':cVc>, <'tos':cVs>]"
272,Quatre Bornes carbono es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
273,Quatre Bornes del carbono en la vida,"[<'vi':cv>, <'da':cV>]"
274,Quatre Bornes de la demperatura,"[<'dem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
275,Quatre Bornes iones de la contempia,"[<'con':cVc>, <'tem':cVc>, <'pia':cvV>]"
276,Quatre Bornes el sistema del siglo,"[<'si':sv>, <'glo':ccV>]"
277,Quatre Bornes ente para la muerte,"[<'muer':cvVc>, <'te':cV>]"
