,verse,terminacion
82,Camayenne propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
83,Camayenne de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
84,Camayenne en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
85,Camayenne de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
86,Camayenne cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
87,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
88,Camayenne de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
89,Camayenne permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
90,Camayenne contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
91,Camayenne una vez más de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
92,Camayenne la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
93,Camayenne menos de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
94,Camayenne permitado en la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
95,Camayenne la compra de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
96,Camayenne compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
97,Camayenne de cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
98,Camayenne contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
99,Camayenne marco de la secuedad,"[<'se':sV>, <'cue':cvV>, <'dad':cVc>]"
100,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
101,Camayenne estado de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
102,Camayenne desarrollar la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
103,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
104,Camayenne mantenimiento sobre,"[<'so':sV>, <'bre':ccV>]"
105,Camayenne compromiso de todo,"[<'to':cV>, <'do':cV>]"
106,Camayenne todo la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
107,Camayenne de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
108,Camayenne comprensión de la compra,"[<'com':cVc>, <'pra':ccV>]"
109,Camayenne producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
110,Camayenne entre el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
111,Camayenne compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
112,Camayenne parte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
113,Camayenne contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
114,Camayenne emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
115,Camayenne climático establecir,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cir':cvc>]"
116,Camayenne producción de la mayor,"[<'ma':cV>, <'yor':cVc>]"
117,Camayenne de la mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
118,Camayenne en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
119,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
120,Camayenne la capa de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
121,Camayenne el mar de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
122,Camayenne a el desarrollo sontente,"[<'son':sVc>, <'ten':cVc>, <'te':cV>]"
123,Camayenne compromiso de carbón,"[<'car':cVc>, <'bón':cVc>]"
124,Camayenne emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
125,Camayenne parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
126,Camayenne de la energía contra,"[<'con':cVc>, <'tra':ccV>]"
127,Camayenne contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
128,Camayenne estado de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
129,Camayenne mar de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
130,Camayenne un contrado en el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
131,Camayenne en la compromisa central,"[<'cen':cVc>, <'tral':ccVc>]"
132,Camayenne el que producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
133,Camayenne compromiso en la ciencia,"[<'cien':cvVc>, <'cia':cvV>]"
134,Camayenne en la ciencia de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
135,Camayenne el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
136,Camayenne se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
137,Camayenne la contrar los contrales,"[<'con':cVc>, <'tra':ccV>, <'les':cVs>]"
138,Camayenne el consumo de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
139,Camayenne carbono en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
140,Camayenne la esta a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
141,Camayenne permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
142,Camayenne metos las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
143,Camayenne producido en la propia,"[<'pro':ccV>, <'pia':cvV>]"
144,Camayenne en la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
145,Camayenne energía para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
146,Camayenne contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
147,Camayenne producto a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
148,Camayenne el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
149,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
150,Camayenne carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
151,Camayenne contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
152,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
153,Camayenne contra la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
154,Camayenne contrado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
155,Camayenne segundo las mayores,"[<'ma':cV>, <'yo':cV>, <'res':cVs>]"
156,Camayenne las mayores producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
157,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
158,Camayenne en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
159,Camayenne el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
160,Camayenne problema de la propia,"[<'pro':ccV>, <'pia':cvV>]"
161,Camayenne la propia como contra,"[<'con':cVc>, <'tra':ccV>]"
162,Camayenne contra la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
163,Camayenne parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
164,Camayenne contra la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
165,Camayenne contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
166,Camayenne emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
167,Camayenne carbono de la propia,"[<'pro':ccV>, <'pia':cvV>]"
168,Camayenne con la propia de cambio,"[<'cam':cVc>, <'bio':cvV>]"
169,Camayenne desarrollar el cambio,"[<'cam':cVc>, <'bio':cvV>]"
170,Camayenne climático en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
171,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
172,Camayenne el mercado de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
173,Camayenne ser seguir en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
174,Camayenne contra la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
175,Camayenne la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
176,Camayenne contra la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
177,Camayenne se prevenda a la propia,"[<'pro':ccV>, <'pia':cvV>]"
178,Camayenne contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
179,Camayenne la compromisa contra,"[<'con':cVc>, <'tra':ccV>]"
180,Camayenne contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
181,Camayenne propia en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
182,Camayenne la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
183,Camayenne cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
184,Camayenne esta puede a la estratora,"[<'es':Vs>, <'tra':ccV>, <'to':cV>, <'ra':cV>]"
185,Camayenne contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
186,Camayenne intersidad biológica,"[<'bio':cvV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
187,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
188,Camayenne climático es de arrollo,"[<'a':V>, <'rro':ccV>, <'llo':ccV>]"
189,Camayenne contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
190,Camayenne emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
191,Camayenne la contrar la contración,"[<'con':cVc>, <'tra':ccV>, <'ción':cvVc>]"
192,Camayenne el mar de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
193,Camayenne la propia de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
194,Camayenne contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
195,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
196,Camayenne contra la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
197,Camayenne el mar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
198,Camayenne carbono y la contrar,"[<'con':cVc>, <'trar':ccVc>]"
199,Camayenne contra la contrabución,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'ción':cvVc>]"
200,Camayenne problema de la compra,"[<'com':cVc>, <'pra':ccV>]"
201,Camayenne contra la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
202,Camayenne de la estada de la esta,"[<'es':Vs>, <'ta':cV>]"
203,Camayenne de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
204,Camayenne energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
205,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
206,Camayenne en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
207,Camayenne el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
208,Camayenne producido en la contral,"[<'con':cVc>, <'tral':ccVc>]"
209,Camayenne segundo particular,"[<'pa':cV>, <'rti':ccv>, <'cu':cv>, <'lar':cVc>]"
210,Camayenne particular el cambio,"[<'cam':cVc>, <'bio':cvV>]"
211,Camayenne la compra de la propia,"[<'pro':ccV>, <'pia':cvV>]"
212,Camayenne en la propia como el cambio,"[<'cam':cVc>, <'bio':cvV>]"
213,Camayenne se han estableciente,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cien':cvVc>, <'te':cV>]"
214,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
215,Camayenne compromiso de un medio,"[<'me':cV>, <'dio':cvV>]"
216,Camayenne sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
217,Camayenne sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
218,Camayenne contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
219,Camayenne de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
220,Camayenne menos de la estratoral,"[<'es':Vs>, <'tra':ccV>, <'to':cV>, <'ral':cVc>]"
221,Camayenne producido en la propia,"[<'pro':ccV>, <'pia':cvV>]"
222,Camayenne producción de la propia,"[<'pro':ccV>, <'pia':cvV>]"
223,Camayenne parte de la comprención,"[<'com':cVc>, <'pren':ccVc>, <'ción':cvVc>]"
224,Camayenne contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
225,Camayenne carbono y la propia,"[<'pro':ccV>, <'pia':cvV>]"
