,verse,terminacion
31,Fortaleza contrar con la estrategia,"[<'es':Vs>, <'tra':ccV>, <'te':cV>, <'gia':cvV>]"
32,Fortaleza la cual con la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
33,Fortaleza la propia climática,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'ca':cV>]"
34,Fortaleza permitan para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
35,Fortaleza de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
36,Fortaleza sobre la economía,"[<'e':V>, <'co':cV>, <'no':cV>, <'mí':cV>, <'a':V>]"
37,Fortaleza sobre la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
38,Fortaleza producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
39,Fortaleza de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
40,Fortaleza permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
41,Fortaleza propia de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
42,Fortaleza producto de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
43,Fortaleza las contrabulidades,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'li':cv>, <'da':cV>, <'des':cVs>]"
44,Fortaleza parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
45,Fortaleza climático es la propia,"[<'pro':ccV>, <'pia':cvV>]"
46,Fortaleza la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
47,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
48,Fortaleza medio de la demanda,"[<'de':cV>, <'man':cVc>, <'da':cV>]"
49,Fortaleza la contra el combustible,"[<'com':cVc>, <'bus':cvs>, <'ti':cv>, <'ble':ccV>]"
50,Fortaleza la mayor actividad,"[<'ac':Vc>, <'ti':cv>, <'vi':cv>, <'dad':cVc>]"
51,Fortaleza permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
52,Fortaleza de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
53,Fortaleza parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
54,Fortaleza de las contribuciones,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'cio':cvV>, <'nes':cVs>]"
55,Fortaleza capa de compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
56,Fortaleza la propia compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
57,Fortaleza compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
58,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
59,Fortaleza producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
60,Fortaleza de carbono a la propia,"[<'pro':ccV>, <'pia':cvV>]"
61,Fortaleza a la propia de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
62,Fortaleza contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
63,Fortaleza contrar la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
64,Fortaleza la largo de la propia,"[<'pro':ccV>, <'pia':cvV>]"
65,Fortaleza mayor posibilidad,"[<'po':cV>, <'si':sv>, <'bi':cv>, <'li':cv>, <'dad':cVc>]"
66,Fortaleza promedio de la compra,"[<'com':cVc>, <'pra':ccV>]"
67,Fortaleza de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
68,Fortaleza ser de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
69,Fortaleza climático es un cambio,"[<'cam':cVc>, <'bio':cvV>]"
70,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
71,Fortaleza contrado de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
72,Fortaleza producirá en la propia,"[<'pro':ccV>, <'pia':cvV>]"
73,Fortaleza la energía en la propia,"[<'pro':ccV>, <'pia':cvV>]"
74,Fortaleza el mar y la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
75,Fortaleza energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
76,Fortaleza la capa de la compra,"[<'com':cVc>, <'pra':ccV>]"
77,Fortaleza la cual es el sistema,"[<'sis':svs>, <'te':cV>, <'ma':cV>]"
78,Fortaleza energía contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
79,Fortaleza esta mayor producida,"[<'pro':ccV>, <'du':cv>, <'ci':cv>, <'da':cV>]"
80,Fortaleza mar en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
81,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
82,Fortaleza propia de los procesos,"[<'pro':ccV>, <'ce':cV>, <'sos':sVs>]"
83,Fortaleza de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
84,Fortaleza en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
85,Fortaleza de la compra de cambio,"[<'cam':cVc>, <'bio':cvV>]"
86,Fortaleza cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
87,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
88,Fortaleza de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
89,Fortaleza permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
90,Fortaleza contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
91,Fortaleza una vez más de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
92,Fortaleza la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
93,Fortaleza menos de contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
94,Fortaleza permitado en la cumbre,"[<'cum':cvc>, <'bre':ccV>]"
95,Fortaleza la compra de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
96,Fortaleza compromisa de cambio,"[<'cam':cVc>, <'bio':cvV>]"
97,Fortaleza de cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
98,Fortaleza contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
99,Fortaleza marco de la secuedad,"[<'se':sV>, <'cue':cvV>, <'dad':cVc>]"
100,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
101,Fortaleza estado de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
102,Fortaleza desarrollar la estada,"[<'es':Vs>, <'ta':cV>, <'da':cV>]"
103,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
104,Fortaleza mantenimiento sobre,"[<'so':sV>, <'bre':ccV>]"
105,Fortaleza compromiso de todo,"[<'to':cV>, <'do':cV>]"
106,Fortaleza todo la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
107,Fortaleza de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
108,Fortaleza comprensión de la compra,"[<'com':cVc>, <'pra':ccV>]"
109,Fortaleza producción de la compra,"[<'com':cVc>, <'pra':ccV>]"
110,Fortaleza entre el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
111,Fortaleza compromiso de contra,"[<'con':cVc>, <'tra':ccV>]"
112,Fortaleza parte de los países,"[<'pa':cV>, <'í':V>, <'ses':sVs>]"
113,Fortaleza contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
114,Fortaleza emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
115,Fortaleza climático establecir,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cir':cvc>]"
116,Fortaleza producción de la mayor,"[<'ma':cV>, <'yor':cVc>]"
117,Fortaleza de la mayor producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
118,Fortaleza en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
119,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
120,Fortaleza la capa de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
121,Fortaleza el mar de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
122,Fortaleza a el desarrollo sontente,"[<'son':sVc>, <'ten':cVc>, <'te':cV>]"
123,Fortaleza compromiso de carbón,"[<'car':cVc>, <'bón':cVc>]"
124,Fortaleza emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
125,Fortaleza parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
126,Fortaleza de la energía contra,"[<'con':cVc>, <'tra':ccV>]"
127,Fortaleza contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
128,Fortaleza estado de la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
129,Fortaleza mar de la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
130,Fortaleza un contrado en el contexto,"[<'con':cVc>, <'tex':cVx>, <'to':cV>]"
131,Fortaleza en la compromisa central,"[<'cen':cVc>, <'tral':ccVc>]"
132,Fortaleza el que producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
133,Fortaleza compromiso en la ciencia,"[<'cien':cvVc>, <'cia':cvV>]"
134,Fortaleza en la ciencia de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
135,Fortaleza el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
136,Fortaleza se producir el cambio,"[<'cam':cVc>, <'bio':cvV>]"
137,Fortaleza la contrar los contrales,"[<'con':cVc>, <'tra':ccV>, <'les':cVs>]"
138,Fortaleza el consumo de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
139,Fortaleza carbono en la atmósfera,"[<'at':Vc>, <'mós':cVs>, <'fe':cV>, <'ra':cV>]"
140,Fortaleza la esta a la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
141,Fortaleza permitado en la propia,"[<'pro':ccV>, <'pia':cvV>]"
142,Fortaleza metos las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
143,Fortaleza producido en la propia,"[<'pro':ccV>, <'pia':cvV>]"
144,Fortaleza en la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
145,Fortaleza energía para el cambio,"[<'cam':cVc>, <'bio':cvV>]"
146,Fortaleza contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
147,Fortaleza producto a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
148,Fortaleza el calentamiento global,"[<'glo':ccV>, <'bal':cVc>]"
149,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
150,Fortaleza carbono a la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
151,Fortaleza contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
152,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
153,Fortaleza contra la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
154,Fortaleza contrado en la comprensión,"[<'com':cVc>, <'pren':ccVc>, <'sión':svVc>]"
155,Fortaleza segundo las mayores,"[<'ma':cV>, <'yo':cV>, <'res':cVs>]"
156,Fortaleza las mayores producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
157,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
158,Fortaleza en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
159,Fortaleza el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
160,Fortaleza problema de la propia,"[<'pro':ccV>, <'pia':cvV>]"
161,Fortaleza la propia como contra,"[<'con':cVc>, <'tra':ccV>]"
162,Fortaleza contra la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
163,Fortaleza parte de la producción,"[<'pro':ccV>, <'duc':cvc>, <'ción':cvVc>]"
164,Fortaleza contra la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
165,Fortaleza contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
166,Fortaleza emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
167,Fortaleza carbono de la propia,"[<'pro':ccV>, <'pia':cvV>]"
168,Fortaleza con la propia de cambio,"[<'cam':cVc>, <'bio':cvV>]"
169,Fortaleza desarrollar el cambio,"[<'cam':cVc>, <'bio':cvV>]"
170,Fortaleza climático en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
171,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
172,Fortaleza el mercado de la contrar,"[<'con':cVc>, <'trar':ccVc>]"
173,Fortaleza ser seguir en el cambio,"[<'cam':cVc>, <'bio':cvV>]"
174,Fortaleza contra la capacidad,"[<'ca':cV>, <'pa':cV>, <'ci':cv>, <'dad':cVc>]"
175,Fortaleza la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
176,Fortaleza contra la diversidad,"[<'di':cv>, <'ver':cVc>, <'si':sv>, <'dad':cVc>]"
177,Fortaleza se prevenda a la propia,"[<'pro':ccV>, <'pia':cvV>]"
178,Fortaleza contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
179,Fortaleza la compromisa contra,"[<'con':cVc>, <'tra':ccV>]"
180,Fortaleza contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
181,Fortaleza propia en la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
182,Fortaleza la propia contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
183,Fortaleza cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
184,Fortaleza esta puede a la estratora,"[<'es':Vs>, <'tra':ccV>, <'to':cV>, <'ra':cV>]"
185,Fortaleza contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
186,Fortaleza intersidad biológica,"[<'bio':cvV>, <'ló':cV>, <'gi':cv>, <'ca':cV>]"
187,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
188,Fortaleza climático es de arrollo,"[<'a':V>, <'rro':ccV>, <'llo':ccV>]"
189,Fortaleza contra las emisiones,"[<'e':V>, <'mi':cv>, <'sio':svV>, <'nes':cVs>]"
190,Fortaleza emisiones de carbono,"[<'car':cVc>, <'bo':cV>, <'no':cV>]"
191,Fortaleza la contrar la contración,"[<'con':cVc>, <'tra':ccV>, <'ción':cvVc>]"
192,Fortaleza el mar de la contra el cambio,"[<'cam':cVc>, <'bio':cvV>]"
193,Fortaleza la propia de consumo,"[<'con':cVc>, <'su':sv>, <'mo':cV>]"
194,Fortaleza contra la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
195,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
196,Fortaleza contra la contribución,"[<'con':cVc>, <'tri':ccv>, <'bu':cv>, <'ción':cvVc>]"
197,Fortaleza el mar de la concentración,"[<'con':cVc>, <'cen':cVc>, <'tra':ccV>, <'ción':cvVc>]"
198,Fortaleza carbono y la contrar,"[<'con':cVc>, <'trar':ccVc>]"
199,Fortaleza contra la contrabución,"[<'con':cVc>, <'tra':ccV>, <'bu':cv>, <'ción':cvVc>]"
200,Fortaleza problema de la compra,"[<'com':cVc>, <'pra':ccV>]"
201,Fortaleza contra la consecuencia,"[<'con':cVc>, <'se':sV>, <'cuen':cvVc>, <'cia':cvV>]"
202,Fortaleza de la estada de la esta,"[<'es':Vs>, <'ta':cV>]"
203,Fortaleza de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
204,Fortaleza energía necesaria,"[<'ne':cV>, <'ce':cV>, <'sa':sV>, <'ria':cvV>]"
205,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
206,Fortaleza en el cambio climático,"[<'cli':ccv>, <'má':cV>, <'ti':cv>, <'co':cV>]"
207,Fortaleza el cambio climático esta,"[<'es':Vs>, <'ta':cV>]"
208,Fortaleza producido en la contral,"[<'con':cVc>, <'tral':ccVc>]"
209,Fortaleza segundo particular,"[<'pa':cV>, <'rti':ccv>, <'cu':cv>, <'lar':cVc>]"
210,Fortaleza particular el cambio,"[<'cam':cVc>, <'bio':cvV>]"
211,Fortaleza la compra de la propia,"[<'pro':ccV>, <'pia':cvV>]"
212,Fortaleza en la propia como el cambio,"[<'cam':cVc>, <'bio':cvV>]"
213,Fortaleza se han estableciente,"[<'es':Vs>, <'ta':cV>, <'ble':ccV>, <'cien':cvVc>, <'te':cV>]"
214,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
215,Fortaleza compromiso de un medio,"[<'me':cV>, <'dio':cvV>]"
216,Fortaleza sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
217,Fortaleza sobre la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
218,Fortaleza contra la compromisa,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'sa':sV>]"
219,Fortaleza de la temperatura,"[<'tem':cVc>, <'pe':cV>, <'ra':cV>, <'tu':cv>, <'ra':cV>]"
220,Fortaleza menos de la estratoral,"[<'es':Vs>, <'tra':ccV>, <'to':cV>, <'ral':cVc>]"
221,Fortaleza producido en la propia,"[<'pro':ccV>, <'pia':cvV>]"
222,Fortaleza producción de la propia,"[<'pro':ccV>, <'pia':cvV>]"
223,Fortaleza parte de la comprención,"[<'com':cVc>, <'pren':ccVc>, <'ción':cvVc>]"
224,Fortaleza contra la compromiso,"[<'com':cVc>, <'pro':ccV>, <'mi':cv>, <'so':sV>]"
225,Fortaleza carbono y la propia,"[<'pro':ccV>, <'pia':cvV>]"
